Row,CCIS00146684ST-4-0,CCIS00281083ST-3-0,CCIS02124300ST-4-0,CCIS02379307ST-4-0,CCIS03473770ST-4-0,CCIS06260551ST-3-0,CCIS07539127ST-4-0,CCIS07648107ST-4-0,CCIS08668806ST-3-0,CCIS09568613ST-4-0,CCIS10793554ST-4-0,CCIS11015875ST-4-0,CCIS11354283ST-4-0,CCIS11558985ST-4-0,CCIS12370844ST-4-0,CCIS12656533ST-4-0,CCIS13047523ST-4-0,CCIS14449628ST-4-0,CCIS15704761ST-4-0,CCIS15794887ST-4-0,CCIS16326685ST-4-0,CCIS16383318ST-4-0,CCIS16561622ST-4-0,CCIS17669415ST-4-0,CCIS21126322ST-4-0,CCIS21278152ST-4-0,CCIS22906510ST-20-0,CCIS22958137ST-20-0,CCIS23164343ST-4-0,CCIS24254057ST-4-0,CCIS24898163ST-4-0,CCIS25399172ST-4-0,CCIS27304052ST-3-0,CCIS29210128ST-4-0,CCIS29688262ST-20-0,CCIS31434951ST-20-0,CCIS32105356ST-4-0,CCIS32452666ST-4-0,CCIS33816588ST-4-0,CCIS34055159ST-4-0,CCIS35092938ST-4-0,CCIS35100175ST-4-0,CCIS36699628ST-4-0,CCIS36797902ST-4-0,CCIS37250421ST-4-0,CCIS38765456ST-20-0,CCIS40244499ST-3-0,CCIS41288781ST-4-0,CCIS41548810ST-4-0,CCIS41692898ST-4-0,CCIS41806458ST-4-0,CCIS44093303ST-4-0,CCIS44676181ST-4-0,CCIS44743950ST-4-0,CCIS45571137ST-3-0,CCIS46047672ST-4-0,CCIS46467422ST-4-0,CCIS47284573ST-4-0,CCIS48174381ST-4-0,CCIS48507077ST-4-0,CCIS48579360ST-4-0,CCIS48725289ST-4-0,CCIS50003399ST-4-0,CCIS50148151ST-4-0,CCIS50369211ST-20-0,CCIS50471204ST-4-0,CCIS51595129ST-4-0,CCIS52370277ST-4-0,CCIS53043478ST-4-0,CCIS53355328ST-4-0,CCIS53557295ST-4-0,CCIS54027808ST-4-0,CCIS55230578ST-4-0,CCIS55531770ST-4-0,CCIS58234805ST-4-0,CCIS59132091ST-4-0,CCIS59903910ST-4-0,CCIS61287323ST-4-0,CCIS62605362ST-3-0,CCIS62794166ST-4-0,CCIS63468405ST-4-0,CCIS63910149ST-4-0,CCIS64773582ST-4-0,CCIS64785924ST-20-0,CCIS65479369ST-4-0,CCIS70398272ST-4-0,CCIS71301801ST-4-0,CCIS71578391ST-4-0,CCIS72607085ST-4-0,CCIS74239020ST-4-0,CCIS74726977ST-3-0,CCIS76563044ST-4-0,CCIS76845094ST-20-0,CCIS77252613ST-4-0,CCIS78100604ST-4-0,CCIS78318719ST-4-0,CCIS79210440ST-3-0,CCIS80834637ST-4-0,CCIS81139242ST-4-0,CCIS81710917ST-20-0,CCIS81887263ST-4-0,CCIS82507866ST-3-0,CCIS82944710ST-20-0,CCIS83445808ST-4-0,CCIS83870198ST-4-0,CCIS84543192ST-4-0,CCIS85214191ST-3-0,CCIS87116798ST-4-0,CCIS87167916ST-4-0,CCIS87252800ST-4-0,CCIS90164298ST-4-0,CCIS91228662ST-4-0,CCIS93040568ST-20-0,CCIS94417875ST-3-0,CCIS94496512ST-4-0,CCIS95097901ST-4-0,CCIS95409808ST-4-0,CCIS96387239ST-4-0,CCIS98482370ST-3-0,CCIS98512455ST-4-0,CCIS98832363ST-4-0
CCIS00146684ST-4-0,0.715085249902074,0.000809558227972355,0.0124651982318775,0.00124603648388983,0.00162643476770341,0.0056093848662419,0.00776096339178462,0.00676405373666546,0.00105256167290398,0.00600942845790273,0.00356752277087306,0.00410200134152668,0.0323063833913152,0.00111334020717378,0.000863353102298728,0.0269743374918483,0.00822275550636387,0.00377100311037428,0.00385392574249874,0.00109029869811869,0.0291586112117755,0.00225360813891429,0.0104346080770175,0.00266506875183579,0.00263417013403395,0.00114916511863976,0.00767140932606017,0.00312399541424297,0.00224266023321735,0.00176287575111699,0.00176397719062136,0.00588637457417966,0.000784882678281545,0.0174190462838047,0.012916201168544,0.00131270521820556,0.00129163478165101,0.00518115470163236,0.00201089925942544,0.00277962677239634,0.0044274327794714,0.00148960538944715,0.0356901541474305,0.00141186952056659,0.0282484187492609,0.00131152443940289,0.00206013938795392,0.00264225459351536,0.00485516792160787,0.0123561440885718,0.00280059453962841,0.00299097528581148,0.0439737408002926,0.0104402984731002,0.00081384784711838,0.0063840484405633,0.00110964488821767,0.00274188232232798,0.00806314396845328,0.00894531298503223,0.00104035582659215,0.00266910958718215,0.00856791319392767,0.00269849863644549,0.0119047688213722,0.0161741368999746,0.00193391048016715,0.0146112049456482,0.0013070789011835,0.00215297791487981,0.0154526986113341,0.00199076705549039,0.00171240495409337,0.00208052538241575,0.00161552458365462,0.00446708719052748,0.0215288629538553,0.00166157403286748,0.00167819384168293,0.0200516068185257,0.00207515822514469,0.00209327097618385,0.0233078399286158,0.0013901890125603,0.00160134597587813,0.0132045751757,0.0056104789725919,0.00135865529539975,0.00139997462202056,0.00118319611148071,0.00217498791200387,0.0016685419402522,0.0114154134652042,0.00136490639723851,0.0136340728229005,0.0124388651727558,0.0008077494753956,0.0363676200175935,0.0049881506177935,0.00464531132359111,0.0153108781462664,0.000803138574936672,0.00147772629669906,0.00451500684863174,0.018156203998099,0.0016278807054585,0.00158637369017703,0.00270155446932669,0.00286490432408469,0.00338638777235686,0.00102217199402463,0.00464644640465929,0.00267816090645386,0.000785659869714692,0.00279339610175872,0.00658849920298124,0.00267429286429554,0.00104106971638911,0.000848302852938586,0.00546246583877144,0.00879275547007967
CCIS00281083ST-3-0,0.000809558227972355,0.727001103430318,0.000746635050424352,0.0158641621708934,0.00194773432108429,0.00280691623310675,0.000760981693135607,0.000868570984337006,0.0279913438876467,0.00138621447030687,0.000942914113049903,0.00133878587584524,0.000819963733020505,0.0236197037455016,0.065376524813606,0.000949168757688931,0.000657830367797548,0.00164290866506108,0.00134016090324341,0.0036487406157294,0.00136739930291819,0.0022574427581076,0.000822290698909045,0.00143926300953105,0.00169882978946484,0.00261223928719731,0.000737596281998786,0.00130458453138451,0.00176529614059259,0.000944339247460168,0.00774023060126188,0.00271430911981143,0.0633972616664268,0.000743609075989083,0.000903495607449876,0.00795317058854722,0.00524199898850023,0.00419447892784834,0.00140689085084099,0.00183499792043235,0.000855894852719431,0.0017281078116296,0.000735923008196917,0.0021226301415253,0.000897251284335323,0.00142274449002627,0.0195116212709716,0.000759040409112695,0.00131040258312492,0.000783741389064635,0.00143361241931052,0.000659828803897574,0.000691638773753821,0.000853365502580414,0.0457190169187669,0.00170266960217688,0.0273175716200327,0.00203363717873244,0.00138784917888328,0.0017566886313152,0.0109799196556357,0.00118406670372128,0.00107772253948047,0.000674250972725999,0.00156981958762902,0.000695931241413313,0.00323129525249824,0.000758780055641776,0.00291514356218599,0.00392382512445917,0.00258642461752119,0.00168423009111744,0.00204219415539201,0.0172901520698357,0.00147510330595927,0.00254708634829932,0.000830394217302887,0.00208043859016268,0.00207395653295255,0.000792353843562871,0.00258289064903556,0.0107691805923524,0.00144234331665661,0.00878313488789027,0.00620244875616223,0.00128863640806033,0.00176244306172257,0.00259060900981614,0.00176332104374968,0.00341310486291838,0.00205934985576052,0.0060768320197586,0.00115826911382323,0.0039940990340453,0.000891953434895201,0.00131392452720095,0.0436330494756851,0.000741144406973823,0.00070104771165409,0.00098912283016363,0.00194391817008222,0.045936787975376,0.00785078430733495,0.00191601793291382,0.00129047908852454,0.0056299698693026,0.00703335320261682,0.00209804671420488,0.00298133597791802,0.001578596890044,0.00320839748840066,0.000996285481094501,0.00163452340963792,0.0451119032610067,0.0119540584686656,0.00104766208058708,0.00268792686639374,0.0217799252649716,0.0639768241671007,0.0013166834386265,0.00451736556684943
CCIS02124300ST-4-0,0.0124651982318775,0.000746635050424352,0.697857231849325,0.00119137582490513,0.00237488789711716,0.0023780922826606,0.0447415977157307,0.0191415345106994,0.00087247284907964,0.00934600523711749,0.0120858042896565,0.00218007977629337,0.0228654456469455,0.000925015527964865,0.000803874024342662,0.00966579583740522,0.00708162325482448,0.00646656904951359,0.00262019103953998,0.000981462023488607,0.00829860085367432,0.00675405555262489,0.0265888527719178,0.00434690906056957,0.00286869600605904,0.00108599271446893,0.0223984296741639,0.00344446150259059,0.00190795279624574,0.00126316389155144,0.00132601609844405,0.00261173993399539,0.000715287231345142,0.00815541301186196,0.0148640898230279,0.00118766570898867,0.00139483847219393,0.00347307623235538,0.00277527629670738,0.00249868131084667,0.0193395512066143,0.00259545695605191,0.0221567091477573,0.00133889692406121,0.00912962199692207,0.00154625864928998,0.00416757430041015,0.00168584531540186,0.00309210006238262,0.0326864577724917,0.0103227350722111,0.00206082546111414,0.0180378631814051,0.0264958823564954,0.000730692722906081,0.0101300608778298,0.00109794773146984,0.00839292322994156,0.00835222629520614,0.0186860030778119,0.00110942456583306,0.00846784342966558,0.0155725294299699,0.00196918207058184,0.00880270832269228,0.029959791327148,0.00258971915863026,0.0189721724059848,0.00133995293729036,0.00304720655216818,0.0101429795731282,0.00318056285334828,0.00409112220914352,0.00145451076831179,0.00247776333872671,0.00287653545129445,0.0141170770931659,0.0046376436122032,0.0014704771705497,0.019284434672086,0.00123083694386448,0.00153417537218483,0.0109257225312624,0.0012479496873136,0.00324927697604552,0.00395952097254612,0.0135066152956395,0.00112548028301697,0.00109867593527427,0.00101559024295347,0.00204577960872163,0.00124545659196601,0.00606427809959717,0.00184739478264674,0.0151855312745776,0.00492867924425357,0.000750385829239819,0.0115425998797078,0.00403284481310776,0.0169966946379789,0.0022764916663954,0.000715430629906763,0.00254350337835047,0.0020976013861628,0.0070337354443619,0.00586523676334327,0.0011121989518206,0.0091859000847517,0.00174412070852008,0.00356556632632057,0.0010951330433286,0.0216951111538702,0.00192828840093373,0.00071225731956405,0.00297909352699152,0.0189820271172554,0.00184224044822899,0.00116379571043766,0.000789598390142033,0.00672817900822163,0.00562254454576558
CCIS02379307ST-4-0,0.00124603648388983,0.0158641621708934,0.00119137582490513,0.706490691129706,0.00449027969654176,0.019424304486553,0.00129358173762392,0.00146210049905998,0.0106304522724355,0.0057514420581416,0.0018945258715102,0.0113917449678781,0.00124590358451384,0.0173362818615681,0.0129599669898523,0.00192341491426551,0.000833680223323262,0.00671762351903628,0.00092932438622256,0.0193766178775908,0.00323541421272795,0.00283813019488742,0.00167327676648482,0.00317669348883876,0.00326413527585605,0.0192641374593588,0.00113893981291435,0.00694270497477632,0.00358375282660227,0.000833871937185169,0.00148118542882515,0.00404899937925099,0.0241962802174325,0.00087923016458611,0.00151388193796424,0.0172821303152188,0.00856974074628573,0.00686259935665025,0.0213211548983342,0.00317260766553282,0.00163775391065152,0.00928701980798041,0.000976875663556531,0.0226202428290203,0.00162927679992377,0.0185997924002087,0.0103847262239878,0.000724833379030169,0.00350048977820462,0.00123441975434672,0.00450893537584896,0.000735166323725044,0.000908128567528845,0.00137405263207875,0.0149153193127743,0.0037197627592291,0.00527215680908244,0.00621957688101773,0.00336494143999059,0.00212084910987081,0.0129351795997962,0.00277801682926251,0.00204803960564359,0.000757207555923457,0.00189025725816725,0.0011276503698359,0.00652272810144696,0.00139566723368133,0.0303259321902416,0.030738585146596,0.00405700885060376,0.00446111304839752,0.00508268355736845,0.0151186660868959,0.00412856761509076,0.00443998457858691,0.00127423917801997,0.00389554536404331,0.00474366092483978,0.00142037216236572,0.00717565582453858,0.0191094424964608,0.00256941876918739,0.0134951544135273,0.0134422367343588,0.00262089917694653,0.00195497294166211,0.00740707508087591,0.000930775206490128,0.0089085252621259,0.00581447740596285,0.0181287454489874,0.00221692905878475,0.00747469628254116,0.00174399775409311,0.00263035705749981,0.0138295053608798,0.00100474486405228,0.000861245439063511,0.002252839378527,0.00805132195334878,0.0198225496955395,0.00507782991401972,0.00531445667523717,0.00315525094298838,0.0148530742896054,0.00118200730036723,0.00487981532083781,0.00238964795499894,0.00137405270192829,0.00747479545943077,0.00152383896694264,0.00100994018665135,0.0173220082872933,0.00481170229235821,0.00229589170930591,0.00699689645642926,0.00808157493843471,0.0100384840192463,0.00281861436831892,0.01193868893647
CCIS03473770ST-4-0,0.00162643476770341,0.00194773432108429,0.00237488789711716,0.00449027969654176,0.711948657186536,0.00844270178822274,0.00271788632830445,0.00190917314547567,0.00860920273243708,0.00981697891496238,0.00770645486033381,0.0030952144637308,0.0018689658288801,0.00561235330265111,0.00182526351248118,0.0040825362645429,0.000957979546133031,0.00328622777044505,0.0011200624356061,0.00552211578049712,0.0031324740145716,0.00918682777498395,0.00235086538612844,0.0171059310525129,0.0236375279908063,0.0037594198076336,0.00224356085641631,0.00994189426129669,0.0185612633678922,0.000859771205876067,0.00107247819611017,0.00363414377415859,0.00234383523183792,0.00136264512109823,0.00683452152744875,0.0102722698156912,0.0239016915652571,0.0108065168865768,0.00351447536077645,0.00358078059842264,0.00570428959013529,0.00436204065861569,0.00248756177046682,0.00348918160594638,0.00307090702658675,0.00325898535064753,0.00268613580336028,0.00079307363598648,0.00928380470788703,0.00371508658520251,0.00919354189661285,0.000821785492486914,0.00144318355924685,0.0026054277745848,0.00282747882682681,0.00239192986427295,0.00273205113114344,0.0221556726827105,0.0035474187619715,0.00291998416393555,0.0163721954171536,0.00865226418914673,0.00457489910203833,0.000842373715635433,0.00627934018313615,0.00165981087914148,0.0181031585641897,0.0019524808988976,0.00422282577642624,0.0116223109972993,0.0116168418325823,0.00824722617432677,0.0208050129819729,0.00566118245805171,0.00804116346444412,0.0318304423593713,0.00246607552753476,0.0129401853352523,0.0207617968989017,0.00188613661306383,0.0137120925228168,0.00592401879430503,0.00406950396553172,0.0114877204590321,0.0031439313227321,0.0123347499268686,0.00230408716411946,0.0158221541267752,0.00087360067431208,0.0225144362762112,0.00948106661764242,0.0069089319777454,0.00554088027359322,0.00752081529182054,0.00344459822085652,0.00233806827031009,0.00251231324757737,0.00144302847300758,0.00132868746197607,0.0107151678893329,0.0129828241633736,0.00287188916768726,0.0120248050374953,0.00295811732728267,0.00307112914710732,0.00571648537227069,0.000876460547236315,0.00486357906001823,0.00201647905086425,0.00171149632870073,0.0102130830462321,0.00355652334269495,0.00113968474468837,0.00250905954638997,0.00911043178526652,0.0122730287393037,0.0150094455977105,0.00389478562836402,0.00230904068041666,0.00221465588143246,0.00529796413005546
CCIS06260551ST-3-0,0.0056093848662419,0.00280691623310675,0.0023780922826606,0.019424304486553,0.00844270178822274,0.771254769365018,0.00192054659295179,0.0020160299981607,0.00412453164853494,0.00472581857129604,0.0101825813194167,0.00347111579995437,0.00308194337390408,0.00467815658930516,0.00542022766588213,0.0132358879654627,0.00201616515776174,0.00693610115398782,0.00194979935560393,0.00503782111542131,0.00493576304743001,0.00318963320909927,0.00306257546774944,0.004604810582745,0.0138151384783479,0.00496112370413238,0.001988020239471,0.0145558586396624,0.0139277376935522,0.00123937684372334,0.0013154245486981,0.00224362888646204,0.00311628700142748,0.00255649101660894,0.00384882019561454,0.00641644047249438,0.0132549627452759,0.00612085542750236,0.00565762283339578,0.00279748176773212,0.00378541108371331,0.00751675379008323,0.00467605256909644,0.00542497944601724,0.0035530153441709,0.00582235716216721,0.00323952493122196,0.00128307999823039,0.00345203204933932,0.00290206756464597,0.00631761283017056,0.00127872192591434,0.0048877816042318,0.00249062544971268,0.00292347862371581,0.0121038225942923,0.0021226248277335,0.0109830789699954,0.00285097132588269,0.0025997800923666,0.00603602709429567,0.00508547966378442,0.00294913421963577,0.00151885193867382,0.00346974862284684,0.00257794405963311,0.00724541899320697,0.0065702537178679,0.00806029570875471,0.023849061997031,0.00529979950171703,0.00373873541695864,0.00859797590042031,0.00473703429022295,0.00536567233200773,0.00866651078550272,0.0096132796566623,0.00379384408889269,0.02163552143861,0.00665588974605816,0.00541968627729124,0.00540322779423413,0.00521042105229308,0.00530565974911835,0.00396307119144919,0.0080870227601098,0.00210567890062098,0.00706064853723943,0.00109705018974694,0.00757214171604059,0.0138473767351223,0.0056905453856551,0.00804687989307939,0.00427585287901759,0.00248543649616147,0.00193071845619439,0.00278157662987256,0.00491063834167739,0.00158061778198237,0.00362639753813365,0.0348121004152008,0.00317245840637853,0.00502916361425967,0.00260070319839326,0.00263529295703385,0.00495770519847792,0.00127184962236882,0.00306513087382057,0.00166883893816858,0.0015487422502358,0.00431789367374206,0.00179400570615299,0.00129761472217347,0.00301709785949791,0.00316000865125852,0.00419344123856468,0.00980578711316441,0.00319419029526365,0.00245185628708944,0.00274837789077773,0.00449971076538721
CCIS07539127ST-4-0,0.00776096339178462,0.000760981693135607,0.0447415977157307,0.00129358173762392,0.00271788632830445,0.00192054659295179,0.689677600938107,0.0165842878366738,0.000879636728812164,0.0126963692995034,0.00831143007389372,0.00149205284470515,0.0215354072122677,0.00090863172874194,0.000821304668255333,0.00616671336519302,0.00608368150694212,0.0125319384158987,0.00195678678339625,0.00127029615921726,0.00974993062607995,0.0186892768666809,0.0230977127579232,0.00722526321475544,0.0026221155677489,0.00133280378222911,0.0308268813761369,0.00620295201635698,0.00215468203403952,0.00121577294350082,0.0012541131095403,0.00128836758824576,0.000732648235369926,0.00975578960800484,0.0158671034327139,0.00128319566095013,0.00180854845916353,0.00315219307656239,0.00492546350642027,0.00301715677622375,0.0147669733701276,0.00340537209030834,0.0154463803367726,0.00160107728548333,0.00484434035519009,0.00197618633133214,0.00786259762910389,0.0015225469220593,0.00187183641423553,0.0304863792699976,0.0190115410997895,0.00180410487347702,0.0157077491243972,0.0219687277780606,0.000771128081324464,0.0134285167007713,0.00115182585361677,0.00505716043379762,0.00991288265918426,0.0205168175462982,0.00154095140827591,0.00687282711009766,0.012987710972286,0.00195878768683344,0.00489828463683818,0.0281439348759037,0.00301016392452637,0.023833810225773,0.00175908214881927,0.00317949018813219,0.0100637197132745,0.00404340510788493,0.0100852903768849,0.001377129379692,0.0037421956506798,0.00287182605614683,0.0110829572528937,0.0118764157593365,0.00188536749775848,0.0181001427458176,0.00115276054786255,0.0011551899170704,0.00760906829722256,0.0013467398376697,0.00562805500200479,0.0033168511875067,0.0177872122347652,0.00122873076752567,0.00105684708817958,0.00124370240196603,0.00235091536826776,0.00132152767968985,0.00479795177438827,0.00386355195719601,0.0152898425715945,0.00144079003873841,0.000842961950528198,0.00728980353199079,0.00373095880198343,0.0225038028917977,0.00218550443898684,0.000740372210431617,0.00219764680300948,0.00125284121072041,0.00206851642001399,0.00350401953252806,0.00102227697392707,0.0138460406399624,0.0013218364929168,0.00390737139473901,0.00145171853039375,0.0443664054989751,0.00227388825627761,0.000738347158478793,0.00260553721989609,0.0087977403079879,0.00153556221116802,0.00183686238508006,0.000871037270535022,0.00797317222805604,0.00278647324434867
CCIS07648107ST-4-0,0.00676405373666546,0.000868570984337006,0.0191415345106994,0.00146210049905998,0.00190917314547567,0.0020160299981607,0.0165842878366738,0.713638879384002,0.00106058410163276,0.00802278996971921,0.00188869642975088,0.00249712078486236,0.0204629346222954,0.00123490206596641,0.000938768097289655,0.00403606477988153,0.00835032666341416,0.00540437907924636,0.00339278202463167,0.00111807571551474,0.00935285016675545,0.00655760708607278,0.0324463026345083,0.00444103733893012,0.00169560723843076,0.00119139559368796,0.0467973953531292,0.00338841809515941,0.00184727628441544,0.00658897768461636,0.0117772074300373,0.00227185632991431,0.000831886800148616,0.01793802756243,0.0207741789860318,0.00134400406007857,0.00176652395454444,0.00241337264762597,0.00279704472073725,0.00231199821437528,0.00224776311799093,0.00210376682695124,0.00638935708209985,0.0014485700579467,0.00392756894989698,0.00168165126078085,0.00469710093352379,0.00358682609637182,0.00361185050842615,0.00548540205897576,0.0139181736076285,0.00440089437899618,0.0115329496616403,0.0172903283569599,0.00086509586188379,0.0124284929184237,0.00143181267653228,0.00235937814298598,0.0134933107797763,0.027639531977552,0.00148302695836795,0.00204004046138181,0.00404273801511671,0.00328787115607411,0.00322548097381884,0.0350968721244673,0.00251003654382182,0.00682703346264223,0.00159878897411888,0.00483747852930352,0.00490022237288291,0.0031083027242716,0.00376246911387329,0.00136110018293861,0.00274557750480197,0.00283549910267604,0.0031948911228928,0.00507975436778446,0.00189407780677397,0.0239107545317356,0.00123817683815619,0.00122838358894949,0.00879628146168138,0.0013764414130922,0.00725375286418159,0.00279267134055653,0.0388705684410271,0.00114553172076552,0.00481297000074614,0.00128264231173924,0.00209557833885059,0.00132887922020838,0.0025966337932408,0.00182839438709074,0.0114896317123676,0.00221171931489009,0.000860445266147031,0.00543837109699584,0.00454008413203287,0.00543771589937141,0.00194369130115279,0.000832797458469035,0.00120107027109453,0.00179697341938082,0.00268495774162094,0.00252268582361759,0.00586501873042637,0.00966236245811335,0.00906666453260774,0.0337370304935377,0.00115877194388181,0.0221534883569838,0.0133900070248644,0.000829408150737819,0.00180767610127907,0.00613339859512565,0.00129332460698737,0.00110097041839197,0.000896424778052053,0.0294823681667469,0.0017504227640907
CCIS08668806ST-3-0,0.00105256167290398,0.0279913438876467,0.00087247284907964,0.0106304522724355,0.00860920273243708,0.00412453164853494,0.000879636728812164,0.00106058410163276,0.708124210128516,0.00420362861149501,0.00281568912484411,0.00415406945243231,0.00100930808082446,0.0221665900895034,0.0198557720061606,0.00161007232021375,0.00068170499911291,0.00145193701272457,0.000915674164913626,0.00410569066997387,0.00171169433509483,0.00223255000137159,0.00111236227316465,0.00186498220412901,0.0068901068322076,0.00241935308476183,0.000825220206250487,0.00226644373853152,0.00741367404359884,0.00087688231037972,0.0036089162447847,0.011114092969918,0.042266626134664,0.000756026341976288,0.00108175704601463,0.0161696187909163,0.0153712118165219,0.0081850022060549,0.0018449262284052,0.00276581043274458,0.00198794315472306,0.00171294166285048,0.000805764894583816,0.0028043671590086,0.00157081458401885,0.00162501798174372,0.00505024126332071,0.000652197262340479,0.00626889492196858,0.0011752816042729,0.00531399364938267,0.000658360770730183,0.000735745288157547,0.0011292525447783,0.0409363345497506,0.0020317060318692,0.00980665189273354,0.00421427953568604,0.00479375949671261,0.0016823739178445,0.0236357934589011,0.00442344364238741,0.0020793997585216,0.000683147152308796,0.00176118221202524,0.000830688658197846,0.0142565854960308,0.00087473571322528,0.00323122637798004,0.00478507210556668,0.00296389243234472,0.00234496086049115,0.00325207780261968,0.0173909889933617,0.00167471662223191,0.00415619481176431,0.000989986503448364,0.0032598826056773,0.0107881828835949,0.000906026393428982,0.00755242294391708,0.0137111440387109,0.00260911890628621,0.0104739616592503,0.00542765073287954,0.0033434159069812,0.00172147819382322,0.00784255155177674,0.00103851968226551,0.0108928618783651,0.00426033225925103,0.00718973407639062,0.00209658663164269,0.00460520189897983,0.00134093649879862,0.0067632608662322,0.0456388075407867,0.000839585894599413,0.000779678104557766,0.00134066119928858,0.00432559174198719,0.0521459220482566,0.0124419403780965,0.00708086596704851,0.00420802350324984,0.00643117914934806,0.00260262209494765,0.00258526743102371,0.00801601326713195,0.00175209733320432,0.00449855719897075,0.00110565707666935,0.00112087436292895,0.0460745437805801,0.00518054879134657,0.00204563120362608,0.00826449397010479,0.011270230065956,0.0277709778996604,0.00163612557301197,0.0084501473197346
CCIS09568613ST-4-0,0.00600942845790273,0.00138621447030687,0.00934600523711749,0.0057514420581416,0.00981697891496238,0.00472581857129604,0.0126963692995034,0.00802278996971921,0.00420362861149501,0.685347870282204,0.00729094884466975,0.00291601443702728,0.0161544468542964,0.00320118795472176,0.00160871972064958,0.0056185625150942,0.00265825034476741,0.00410308487414748,0.00120446509432801,0.00731135950065506,0.00481408453688128,0.00635592099022608,0.0266742924500839,0.00505911516054165,0.00597694980077153,0.00672237321097764,0.00858246929254258,0.0278200214132389,0.00679659602766187,0.00106462622426003,0.00114557273146402,0.00251289217925659,0.00159800066737268,0.00378015511244852,0.00618438759117973,0.0141023848424739,0.0174207549622441,0.0200137286368991,0.0214702727412653,0.00339146818602581,0.00627364254033819,0.00440133482588985,0.00444776718670819,0.00801691050087249,0.00409977124414246,0.00832521779222136,0.0032947600000073,0.00130285025049276,0.00210417699126501,0.00575442728308015,0.013998091118724,0.0014039867493889,0.00635503547393464,0.0140725505201733,0.00222125705005318,0.0102392885331166,0.00173878488394285,0.00508761192375886,0.0127178232080549,0.0132625830360932,0.00751866228161103,0.0153290611482366,0.00535731292396023,0.00150433479445687,0.00266494502401792,0.0147093793100576,0.0309852152803931,0.0109381983997902,0.00922236725946277,0.00457965191487549,0.00391379251127367,0.00520935815076576,0.012053025420876,0.00422093624733852,0.00908316191437293,0.00446396192739569,0.00360554808088313,0.0107313031154972,0.0175247450242287,0.014789032340394,0.00615643528932759,0.00463817076268707,0.0300358812262377,0.00477032203378843,0.00467103417193239,0.00418781330637927,0.0117383665783504,0.00632386356481104,0.000990925845627353,0.00908849905477169,0.00877929481082094,0.00730431594700841,0.00531686700569546,0.0116306842455242,0.00514533637000964,0.00192492097128852,0.0019071349386687,0.0109018388194982,0.00203726781660849,0.00793672383327876,0.00667293776840073,0.00215513600866902,0.00317560787130149,0.002487331317263,0.00223578574915195,0.00697489227232012,0.000987217616497841,0.00600994042234639,0.00163098305610504,0.00235103807290169,0.00828740696504547,0.00904325237005821,0.0039499449138852,0.00163470016970294,0.00241866725614934,0.00391889366663746,0.00681493685214046,0.00380752528268043,0.00183124412924969,0.00554663836163155,0.00502340834868759
