Sample,MH0002,MH0003,MH0006,MH0009,MH0011,MH0012,MH0014,MH0016,MH0020,MH0021,MH0024,MH0025,MH0026,MH0028,MH0030,MH0031,MH0032,MH0033,MH0034,MH0035,MH0036,MH0037,MH0038,MH0039,MH0040,MH0041,MH0042,MH0043,MH0044,MH0045,MH0046,MH0047,MH0048,MH0049,MH0050,MH0051,MH0052,MH0053,MH0054,MH0055,MH0056,MH0057,MH0058,MH0059,MH0060,MH0061,MH0062,MH0063,MH0064,MH0065,MH0066,MH0067,MH0068,MH0069,MH0070,MH0071,MH0072,MH0073,MH0074,MH0075,MH0076,MH0077,MH0078,MH0079,MH0080,MH0081,MH0082,MH0083,MH0084,MH0085,MH0086,O2_UC_1,O2_UC_11,O2_UC_12,O2_UC_13,O2_UC_14,O2_UC_16,O2_UC_17,O2_UC_18,O2_UC_19,O2_UC_20,O2_UC_21,O2_UC_22,O2_UC_23,O2_UC_24,O2_UC_4,V1_CD_1,V1_CD_11,V1_CD_12,V1_CD_13,V1_CD_14,V1_CD_15,V1_CD_2,V1_CD_3,V1_CD_4,V1_CD_6,V1_CD_8,V1_CD_9,V1_UC_10,V1_UC_13,V1_UC_14,V1_UC_15,V1_UC_17,V1_UC_18,V1_UC_19,V1_UC_21,V1_UC_6,V1_UC_7,V1_UC_8,V1_UC_9
MH0002,1.0,0.4825765345419899,0.681965407346405,0.5780226604296791,0.6730863533916595,0.5633650048463865,0.6404827730265363,0.6305052681026968,0.6318329143897398,0.6212802031167552,0.5331986667320372,0.6116819581513178,0.6030181203793982,0.6792227806378119,0.4326917056223103,0.5460978156806225,0.6003921043828506,0.5584138389808156,0.5308857856595923,0.6554986772469007,0.5887992415521738,0.5955651102855832,0.6252633925529808,0.648360051492022,0.5484873199336847,0.6516750517538775,0.6221129813237971,0.623924673502361,0.6374886585320713,0.6135576209592591,0.5791240861759371,0.5963796578608532,0.6518808773443047,0.5298089908833646,0.6396383178082947,0.5511210673519681,0.5208905275539569,0.47607510303149225,0.5140338920981842,0.5647347727196949,0.646564678220373,0.6841805035793924,0.6757576612264155,0.6135432194691617,0.6049884494197741,0.4796918679146347,0.5904661782325239,0.5713204530352126,0.6102973125476436,0.5789180790143013,0.6735157557584256,0.6365256088329749,0.615931224938491,0.6691501728858703,0.5776905562894892,0.6658759387456412,0.5570902609035241,0.48028714690669205,0.5506576983810187,0.6255796538990898,0.6435346250747952,0.6153394230585065,0.47996968060015976,0.5656295427831087,0.6459737897239483,0.6722202802972445,0.6535096459733073,0.6777190139283048,0.5662004105258918,0.6814492035765247,0.5979859976148595,0.6009114487334357,0.41382045650626087,0.6071390323247308,0.5237241907095564,0.5909347405480274,0.5496654227113005,0.5095099572463645,0.3520800289966528,0.6182278357603893,0.6389379357737309,0.5918215112433003,0.6511099316095701,0.6027501924787241,0.4683824898833432,0.5809990287215949,0.5443957683654963,0.37766675485016077,0.2700802721838599,0.5857929690027526,0.6343614613748836,0.3848717763612639,0.5333903464700901,0.5797070108794109,0.6632586058290654,0.6260881136641563,0.6183858487373024,0.6217787183243237,0.5683508514485712,0.4727405925389664,0.5522820830275722,0.6022400976162671,0.5798281930704476,0.49196616651045455,0.6714713098869856,0.463911538755869,0.6287581275727396,0.6342352437811617,0.5928600147523309,0.6429149324533963
MH0003,0.4825765345419899,1.0,0.46080693930448846,0.45600422927444306,0.5212810326898651,0.48074538131228084,0.517037633062096,0.5223425077746082,0.5089717131622217,0.54034688607855,0.47253704416656717,0.46592753087340855,0.49654074535835824,0.47123937100332447,0.39831730611271154,0.44384807467356624,0.4788297455556052,0.5492108701056112,0.41073168175473995,0.5695108123517167,0.4342540681541376,0.5717096829934145,0.5542288935087704,0.4780704508825153,0.5569372726858549,0.5485956065030416,0.4614823583262838,0.5373985924702911,0.50406109673696,0.5096432094666371,0.4032136821522896,0.4065252769351799,0.5203732655425894,0.4678052466504887,0.4468768775025618,0.5296963573477105,0.46570445173753505,0.42941631857047713,0.48978194614367565,0.4315132113759661,0.4626203252863579,0.5034261797439559,0.490460580860244,0.5065268932369749,0.47914671049704904,0.46898394377727226,0.4369666629306723,0.4717128690507365,0.514408480478523,0.4440756827377128,0.5269207587715878,0.5350556643240602,0.542459002571333,0.4577553346070722,0.4831912347580719,0.5225461292019697,0.5054026984287194,0.4936015135307319,0.5009493735967052,0.538157709931799,0.5703432413526345,0.4998552801385103,0.4470867185411419,0.43049795835522586,0.5240545462089087,0.5008951638684558,0.5038694415889043,0.5294419834937956,0.383769059804284,0.5325591994473966,0.606625248764771,0.47798030312467854,0.4584772484717221,0.4398157595732006,0.45325140276028886,0.44855941337641536,0.4039832491044215,0.4370395708395285,0.32829655155910276,0.46384276940151814,0.5580425385087977,0.5998615129326841,0.5366715146367007,0.4207973646630614,0.3884967918965012,0.5617385933117869,0.3650872954086153,0.5045235193990493,0.3211284945042552,0.5477101660203353,0.5674745438123293,0.2905308361038934,0.3933842811853343,0.5084637036686291,0.5198800307585523,0.4094432949003459,0.47818157013879725,0.4133872332094666,0.554464017766971,0.3423279871083422,0.46363876824830386,0.4406902875440686,0.34868673906626113,0.45607274449122914,0.5053021598412707,0.5353516327949218,0.5427383563683856,0.401930056233299,0.49967540162573454,0.4347155964768007
MH0006,0.681965407346405,0.46080693930448846,1.0,0.7231052641438117,0.6617172362843073,0.5735097263142819,0.6833733545533766,0.5903168673041316,0.5596655405665332,0.6097804343341574,0.561375945885265,0.6397895947445627,0.5848223379869789,0.5670838149244991,0.6857018642819936,0.694773554178384,0.6849703696627374,0.632282629595078,0.7108991682722325,0.6656342419745305,0.6188702221886545,0.5628655243204624,0.6730369696844065,0.6849826419196924,0.584181234757058,0.6857699818033082,0.6829499222508705,0.6249511356036886,0.7149029825616875,0.6313608815229657,0.7095662260688674,0.6215707582064367,0.6957453307719936,0.5983777245989932,0.7371636504783639,0.5871279709941212,0.6490803378708772,0.7001090322702893,0.5557644745112207,0.6952098653023051,0.6232417950108888,0.6444399158320147,0.6561687890047292,0.689418739120925,0.6511563672157771,0.4862830657897227,0.49049250317924975,0.7566918831389207,0.6524664527212497,0.6147621336495844,0.6429966651097695,0.6368512670712638,0.567394009672618,0.6794132385539905,0.713081568063201,0.5977253039754029,0.5852999229512391,0.6473036587196975,0.4207286621110906,0.6489239780814163,0.6237672874915243,0.7260505044017108,0.7194482531722106,0.6458161970752372,0.6165654365727524,0.7202280901451916,0.7557630739065261,0.6842828911215917,0.6387046777366532,0.6752132188467342,0.5881596067057504,0.6658795312456538,0.4417934144432092,0.6350191868520274,0.6690586928272183,0.6214819578974392,0.7207112230954029,0.6480912998126398,0.2931862729778383,0.6461936349182804,0.6160601645389816,0.5841665250402611,0.596631974161798,0.5651882964025406,0.6130289755376552,0.5058206146109196,0.44375273194853504,0.3511235570575948,0.20805204429816881,0.612806302687582,0.600848961929135,0.30815860374169746,0.682835112886692,0.6191003440020676,0.5811891165293886,0.5749620458351217,0.586618090221215,0.5219336700367384,0.6013427241707262,0.3704146652235818,0.7124142322754474,0.5399176627972878,0.538964282626407,0.4178194512996365,0.6347037220790599,0.5560281936124043,0.6069258399348848,0.6363864322064668,0.5241636185812214,0.6226433238471485
MH0009,0.5780226604296791,0.45600422927444306,0.7231052641438117,1.0,0.6404589094239034,0.599505932845569,0.6797805037810487,0.5390508438360094,0.48858134086908867,0.5788839904596979,0.5245986601611203,0.625114862645983,0.5159018625666327,0.5525092597804694,0.6471694587142132,0.7517462532688521,0.7017806184244025,0.6047550079968773,0.6299319530370634,0.6282280599685142,0.6197569570722431,0.581219870916196,0.6063946379756746,0.6393210156208271,0.5526923636233966,0.6131606217172837,0.6508452176615116,0.5623441297333862,0.6854073415755635,0.6131426917036386,0.6196679479847031,0.5405873492986384,0.6508563175473322,0.5215974909371149,0.6632648736941452,0.6148562815707759,0.637693957504756,0.6635909363461081,0.5550056810953424,0.6044618451702863,0.6347709498527792,0.5544811648205722,0.5969581389986204,0.6826750862407539,0.6686812835756939,0.4529561935691606,0.4112747475538632,0.7302750583961185,0.5890713304225835,0.6448372142328402,0.6232366861424572,0.5609015410151462,0.5157863223177928,0.6378666115819045,0.6177699745915235,0.5751314139230674,0.5199235413223735,0.5890117659820414,0.3991800758033339,0.6311916480276313,0.5865083983253733,0.7011192110400286,0.6375923204305205,0.6656379059187054,0.5610283173013058,0.6407556339757473,0.7161947690556564,0.6369417711639345,0.6335967398899884,0.6356805857778909,0.5757812582128735,0.6731806899985929,0.47132380262623963,0.6449066336535899,0.684460993072486,0.6279410507933524,0.6748545850503113,0.6102096580147688,0.24565886877090204,0.5836732786816843,0.6077495723762272,0.5901543932165842,0.554276201980434,0.5548338974618376,0.6516911940179919,0.5210546325169626,0.4190528784941854,0.34336344301940547,0.21310507092912212,0.6647544481745212,0.5740721046114221,0.31162574522587616,0.692941023037885,0.5624660969215114,0.5255920935509508,0.4705521340044505,0.6070166797314941,0.49812131445157337,0.6263891575006377,0.3458864801831838,0.6334589876333918,0.4920502397839521,0.48915907842131356,0.4266731877861336,0.6208523414701765,0.5457421217050625,0.5869378120184605,0.5268936600064179,0.5281744113164405,0.56530914776443
MH0011,0.6730863533916595,0.5212810326898651,0.6617172362843073,0.6404589094239034,1.0,0.6596571701610464,0.7317121552838838,0.6983406021969338,0.5108702817650203,0.694700074743133,0.6253078910862717,0.6707514385010706,0.5499718485000734,0.664867752670863,0.5338216835231393,0.6404530938849535,0.6704004506900718,0.6849957951228349,0.5722904523130892,0.6780581621874676,0.6599656421323957,0.6192674975290842,0.6872251032955178,0.6863289878520529,0.5896103726862466,0.7190079663066714,0.6232241046002772,0.641351593448975,0.6602680916468882,0.5947671501455667,0.5624783610147908,0.5673074069204929,0.7317392812861746,0.573143732209131,0.6797586245360837,0.631147850687614,0.6083668466699896,0.5577471535422561,0.5430601521063261,0.5977175671497855,0.660590411703028,0.630865035301156,0.6672636464648231,0.6608287774495731,0.7203803402680208,0.4773737027090805,0.5172324086760925,0.6367182454595459,0.6969357214572932,0.6602534270947473,0.7011331553247072,0.7096468604154453,0.5719666600289678,0.6678500776897556,0.659605607258853,0.6625463952043998,0.5634330499790025,0.537412381344038,0.4415218371960582,0.7019181606269859,0.6651187359649191,0.664155964099641,0.5788140165928249,0.6411721046554599,0.6133091751401061,0.7134207465836986,0.6923440585704437,0.6943924433495671,0.5481619955701007,0.6885177347856295,0.6535660311240739,0.6373540874344565,0.4140013339298073,0.5867428372108544,0.6401659773310882,0.5926087447893927,0.6379271903784518,0.5267607948951278,0.3133475998233288,0.6172344760984053,0.5800280182835584,0.6685744873857127,0.6061776520245951,0.5645230104642799,0.5831523990819256,0.5393724211992802,0.4113113930919303,0.3838533075965991,0.23567775580979977,0.6746830214351917,0.6866961654817079,0.26196683431525236,0.6461329910900971,0.64267289453587,0.6338073009635796,0.5197679205419132,0.6504812327268217,0.6551233262623809,0.6675603021467005,0.39735885214593036,0.629875529097167,0.4870670762955366,0.5156256179616899,0.4753997596190285,0.695972391709074,0.4986617580438615,0.6604741517680415,0.5039250521471822,0.6666914523265044,0.6230894110377291
MH0012,0.5633650048463865,0.48074538131228084,0.5735097263142819,0.599505932845569,0.6596571701610464,1.0,0.6280707755362589,0.5949080688493197,0.5212432743470541,0.5921614826458111,0.633280455096154,0.5461446890963162,0.48307894773551685,0.543992483443661,0.5062120004255434,0.6157855462002169,0.6281362535235684,0.5890049953550236,0.4978885908369304,0.5859300580946144,0.6070894937331163,0.6007655148772721,0.6052186528021835,0.5519374350054153,0.5487997899809804,0.6646828750208135,0.6139557153139034,0.6089052132330748,0.5882904142474638,0.5388038338400714,0.5087569185565722,0.47008703159344367,0.6380955810100677,0.46843773021497426,0.5940356032814262,0.5583090195543639,0.6129123438579357,0.5918549585026135,0.5655409900640491,0.5500695329298207,0.5567302540579766,0.5375924374202216,0.5422243224285143,0.6094074473628566,0.6367312710524414,0.42245283000091394,0.5196861668343827,0.5346871742136055,0.5879285055326339,0.5728816699843233,0.5917250064629552,0.5616351101582694,0.5923537236094635,0.5917155131768542,0.5400049415529489,0.621473888015282,0.4775512904523478,0.4786223520825018,0.46599518148289465,0.6339800332115626,0.6229109734341635,0.6163510200951935,0.5096119028403978,0.5339186056532021,0.5389165828291794,0.6113389386080436,0.6272913612801618,0.6585067523195323,0.48067024101074796,0.6101300187854971,0.6387994669454176,0.6150524353312316,0.46028929226228676,0.5307821986162449,0.6044343719046378,0.5156696938924195,0.5567699508323434,0.4368910882763152,0.2889870064929859,0.5482440634914146,0.5409042396623486,0.5960588337112902,0.5373276362623932,0.49587278462762363,0.5252813886337913,0.4887918095987245,0.4262006520391447,0.3329285059398851,0.23780073060712226,0.610987412718024,0.5896485039818291,0.34187139244409537,0.5157063468371065,0.6096490057849613,0.575051950900047,0.5159185154398065,0.5123795503438351,0.5044321928504256,0.664711083555725,0.30759995121807293,0.5222568093473349,0.4751249825797297,0.4421296576668301,0.44400085884115725,0.5718885971840801,0.42526069872924843,0.5945884949703791,0.46354551723008186,0.5535920057051458,0.5337181706988018
MH0014,0.6404827730265363,0.517037633062096,0.6833733545533766,0.6797805037810487,0.7317121552838838,0.6280707755362589,1.0,0.6254956483371743,0.5778427844468288,0.6727814515876224,0.6103690974733353,0.6987350730004271,0.5851121811811456,0.5997719465279425,0.5186704154137504,0.5951724139545411,0.6867690937868933,0.6518079283456883,0.6534426225236245,0.7220895462127933,0.6292336782458602,0.6561618225583329,0.7634522944413156,0.6983965504640613,0.595726735784878,0.6840356811946635,0.7113001083363328,0.6641919476669897,0.7498090061280721,0.7020206415897793,0.6342815015876224,0.5979712545938934,0.731506778558805,0.5943702606065637,0.6982072989115445,0.654114581965575,0.6560389990922227,0.6030846204470324,0.5932032300141109,0.6154052954730631,0.6747381765245408,0.6299028619735263,0.6345730963647437,0.6529874874632864,0.6609099741437915,0.5337810161441777,0.519509624640382,0.6093717476838503,0.658451371359882,0.6419730925452427,0.7343857270173905,0.6518282355829569,0.5958072269786869,0.6836800682553634,0.6693127082760004,0.6952481392999805,0.6288082945225638,0.6170391448266324,0.5016017606332521,0.731415090352188,0.712340278260602,0.7206376696099145,0.6073012178420107,0.6450117196399415,0.6438556625939627,0.7473021602509587,0.6577733532727473,0.6860460210486458,0.5867812325342748,0.75573676753772,0.7083560414841967,0.6637276675848774,0.5093218916459223,0.5764768633380016,0.6765729916004173,0.650013320933027,0.6395511404160953,0.5633645460894946,0.35350336424492523,0.6687406662791789,0.6721725826542471,0.6839939154470775,0.6606913611320665,0.5328222568552389,0.5680505908495427,0.5270670742892183,0.5397518207223744,0.46530880181149736,0.2668639780799691,0.7476962098218007,0.6938363211721008,0.3449255674655657,0.6432602875093466,0.6405068091722799,0.6728754939343616,0.5786255126873459,0.6756346972767149,0.5845980014758044,0.6870514120336085,0.38560679669853615,0.6187921105159159,0.5542476350619697,0.5031269027785626,0.4919819464703651,0.7026631323987809,0.5485706197099048,0.6291178260038409,0.5919916049851703,0.6326827327419854,0.5758565145981175
MH0016,0.6305052681026968,0.5223425077746082,0.5903168673041316,0.5390508438360094,0.6983406021969338,0.5949080688493197,0.6254956483371743,1.0,0.5692031498648696,0.5989236726835385,0.6351622300903627,0.6038465680240815,0.5697614001866776,0.6784624125078983,0.45643090556063726,0.5253211936898391,0.5764597856075453,0.6236861732011796,0.5813742403263424,0.6553060274488832,0.5622833597065175,0.5793499477145657,0.6911362806818009,0.6399820755994775,0.5727276670386744,0.6528667487174623,0.5741539095329163,0.603730242930666,0.6086918387172545,0.6514847620871326,0.5799434583875831,0.5477277520219506,0.6798502454160134,0.5015382999733625,0.6092018423092713,0.5801529664964634,0.5824538844602777,0.4711122235504954,0.48088617210290807,0.5598422127009051,0.6130712306878209,0.6761728403996602,0.6511905237299721,0.5858709579340238,0.5663211455091183,0.4732014490632699,0.50122156389794,0.5726915537114149,0.7031462444299302,0.5587582485322068,0.5916241115705032,0.6640933174825682,0.563393253712488,0.6303288562838524,0.6408406973552114,0.5973185890888808,0.5579744816575993,0.5111605441313348,0.49641435917832777,0.6237372118731064,0.6522404915631437,0.5841519200298866,0.5157662942970662,0.5572326772961489,0.6530871682929364,0.6501552299369603,0.6365773152780265,0.6528636683598371,0.6183615073590916,0.6510035343120488,0.5787768119565857,0.5548218327512067,0.3852821469982415,0.5584564344702527,0.577821112361008,0.5426641812409738,0.5407031470235715,0.4828844560011345,0.3305754202948181,0.6301031718175997,0.5919378604113671,0.6072638424002227,0.6110022057658071,0.5531485378368044,0.4370417009526051,0.5456579519138952,0.5291472119339774,0.4056691370793879,0.3034135066618311,0.5951392766696857,0.6940272060432272,0.32766213109896314,0.48991819958894456,0.5585902527142724,0.6421223240515916,0.596728317652915,0.5968062716574546,0.6172892900302562,0.6374895782769402,0.37388175255851275,0.5755186967554824,0.4652549134074837,0.5220751038343647,0.4686940835016651,0.6513585419458926,0.4580057821094424,0.6185493044687879,0.5735206904588468,0.5875817253253924,0.6083387939315756
MH0020,0.6318329143897398,0.5089717131622217,0.5596655405665332,0.48858134086908867,0.5108702817650203,0.5212432743470541,0.5778427844468288,0.5692031498648696,1.0,0.5912929490408632,0.46701773099901367,0.4915136093364102,0.5003969694356263,0.595382378727854,0.3750945228644843,0.44336156773938074,0.5112712943346904,0.5575056992522044,0.5080540290852503,0.6350260695310082,0.5160031208042483,0.5363887857682189,0.5684081824423622,0.5059208824554702,0.5475969020838726,0.5798577315176646,0.5737418711742166,0.5853072684840798,0.6490679948706027,0.544393898313216,0.5104480985598889,0.5936244861305312,0.5961412613232276,0.5093110127431013,0.535514400220015,0.4945124945538233,0.47868384911901896,0.4452140696784046,0.4571314998362548,0.47765162256054394,0.5467285019796957,0.6101535906052036,0.5609026941671315,0.5375492504287085,0.4945411239228815,0.48061858799227464,0.5527892808305958,0.5024129664898954,0.5484588347419582,0.49037210573288026,0.52537653563099,0.5804406122897601,0.6024012715732703,0.5552765118423624,0.5140116733588685,0.49104974117948785,0.5833585341198153,0.5012685465105934,0.5810741652446337,0.55299454932476,0.5673485293596253,0.5882401713230527,0.4200218996013896,0.4527223932286013,0.5590714817928185,0.5548058130183003,0.5823507295852315,0.5942412652645347,0.5357103190645142,0.6455117924240965,0.5596879951005368,0.5417854178200763,0.44813576823556456,0.5005460352997847,0.5036041350599519,0.5638030152943202,0.4561632983186821,0.4574379831974089,0.40659391814303325,0.5228327237092701,0.625103340612907,0.5961442155754921,0.6128801847383352,0.4858457212891445,0.3948334814416272,0.5144736518939113,0.5446746049242548,0.46952424791846514,0.3460268100717545,0.5109603449268273,0.5617314980486147,0.47685898662976656,0.40887942783547593,0.5438918052224724,0.6642255880851685,0.5703069696731321,0.5105739562231273,0.49905818463351115,0.5412382477120434,0.44301991886707914,0.502818980597859,0.5227382082875117,0.5106869769119351,0.4671520261672636,0.5906639658298544,0.473897356805002,0.5490639973803394,0.5786872132572048,0.5394836005614229,0.4804386264607363
MH0021,0.6212802031167552,0.54034688607855,0.6097804343341574,0.5788839904596979,0.694700074743133,0.5921614826458111,0.6727814515876224,0.5989236726835385,0.5912929490408632,1.0,0.6223683369700106,0.646093509914035,0.5786766398307692,0.6537154393403152,0.49032321197940576,0.5469243396341782,0.5917879678238069,0.6338861685851382,0.5991703542950623,0.6600590679140297,0.5623120887494893,0.6422291698573596,0.6359177261620713,0.6461878323592768,0.614077244905302,0.6838653460637641,0.6521683944708938,0.6093861262484102,0.6308019648916868,0.6124196402762406,0.5754508504308655,0.521526939821867,0.6960681158406754,0.657734656731695,0.6156070665864176,0.6709266830140305,0.5923822222194007,0.5468612223963151,0.5895504930398968,0.5729237080662175,0.6599396285882289,0.6155123249266456,0.6431204145864269,0.6613082180517975,0.6153299176277501,0.41323769936293175,0.577091037311324,0.611224108138889,0.6334007242275927,0.5871136384850605,0.6975721792254187,0.7245184075451195,0.6026109455867668,0.6362563193423668,0.6047581056282638,0.606572602380422,0.5590087395772622,0.5607125633811553,0.45273084529961904,0.6934457670994401,0.7118719085463252,0.6778538658760593,0.5988945171701733,0.5881733949777127,0.6348139584987207,0.6831250735679983,0.6658256585450264,0.6412678635307629,0.5916247181909889,0.7093406964083077,0.6151412730772485,0.6095283532477002,0.4531170830939957,0.5312655089227613,0.5826385544463599,0.6386110008868551,0.5285361464335512,0.5215147910665396,0.2408527776857774,0.5843647920707966,0.63174771105375,0.650680367180785,0.600916574797023,0.4922588297739039,0.4851869240680122,0.4952308150983875,0.40948708896947494,0.3720536172050223,0.2234612026556123,0.6474407740485428,0.677273016989204,0.35546968957289216,0.5178061720819558,0.5842368538248388,0.5939813128767044,0.5076076553514229,0.593106212391549,0.5140456847838855,0.6582950397048826,0.34794200408093734,0.5655680778527756,0.5142561169506493,0.47272455251374845,0.5463884863435158,0.6288306379794671,0.4805126266820041,0.6315251896528213,0.6147444986419148,0.6371690400266476,0.5827838823643053
