Row,MH0002,MH0003,MH0006,MH0009,MH0011,MH0012,MH0014,MH0016,MH0020,MH0021,MH0024,MH0025,MH0026,MH0028,MH0030,MH0031,MH0032,MH0033,MH0034,MH0035,MH0036,MH0037,MH0038,MH0039,MH0040,MH0041,MH0042,MH0043,MH0044,MH0045,MH0046,MH0047,MH0048,MH0049,MH0050,MH0051,MH0052,MH0053,MH0054,MH0055,MH0056,MH0057,MH0058,MH0059,MH0060,MH0061,MH0062,MH0063,MH0064,MH0065,MH0066,MH0067,MH0068,MH0069,MH0070,MH0071,MH0072,MH0073,MH0074,MH0075,MH0076,MH0077,MH0078,MH0079,MH0080,MH0081,MH0082,MH0083,MH0084,MH0085,MH0086,O2_UC_1,O2_UC_11,O2_UC_12,O2_UC_13,O2_UC_14,O2_UC_16,O2_UC_17,O2_UC_18,O2_UC_19,O2_UC_20,O2_UC_21,O2_UC_22,O2_UC_23,O2_UC_24,O2_UC_4,V1_CD_1,V1_CD_11,V1_CD_12,V1_CD_13,V1_CD_14,V1_CD_15,V1_CD_2,V1_CD_3,V1_CD_4,V1_CD_6,V1_CD_8,V1_CD_9,V1_UC_10,V1_UC_13,V1_UC_14,V1_UC_15,V1_UC_17,V1_UC_18,V1_UC_19,V1_UC_21,V1_UC_6,V1_UC_7,V1_UC_8,V1_UC_9
MH0002,0.734125058637491,0.00277736790631344,0.00325858842790208,0.00597283300435839,0.00843297630872492,0.00702325059471436,0.00349882115421805,0.0137979676729099,0.00357614661032466,0.00594530105836604,0.00587805942808696,0.00547180492539224,0.00349335561165402,0.0191710922521863,0.00226190162308777,0.00447256711948681,0.00375951379332583,0.00415505079071092,0.00531481341150569,0.00524060189056732,0.00314827843378084,0.00238961286498791,0.0237627566049528,0.028847159263442,0.00393243408657229,0.0136644408889009,0.00364796220481473,0.00358804799227313,0.00486434971748882,0.0135356303239811,0.0148111795750079,0.00491747116953554,0.0151376489397913,0.00617606249061056,0.00749257783315882,0.00565076235994491,0.00374082184415832,0.00250576328231352,0.00463034429833798,0.00689679987130731,0.00692739999814378,0.0048581196296489,0.0335849769124851,0.0403211190892637,0.00394946710102544,0.00324839483825692,0.00357278658530634,0.00266076480038445,0.0121097101319507,0.00370147928921626,0.00249258100119845,0.0167769965802696,0.00244927907210954,0.0122612524507991,0.00528640288934585,0.00419418315161004,0.0125324123913318,0.00837275308146557,0.00259882441398871,0.00405990613584878,0.00494782152915796,0.00354144233882169,0.00303204774782239,0.00322370034462516,0.00815269927553373,0.00412300629078649,0.0172850406537787,0.00308066295860299,0.0212621229024461,0.00589264077051627,0.00217433904728539,0.00333257805141161,0.0017093131579406,0.00607754679245228,0.00425291591341457,0.00310737662122508,0.00266544612192236,0.00428225684277983,0.00448895820318984,0.0135639590039364,0.0021168699273147,0.00201730897387663,0.00157363427535032,0.00712564133312105,0.00298093633553759,0.00176360018229888,0.00636095896978753,0.00393550294834938,0.00532791552591296,0.00296584069324045,0.00621863459186494,0.00472468110646893,0.00329343499205431,0.00410819332833782,0.00350325520896447,0.00513884120396018,0.00367957109310429,0.00423160222545631,0.0021161295909293,0.00657005976606304,0.00288226115708391,0.00164375724963753,0.029888793001059,0.00293556652351221,0.00523525767256745,0.00406958253286902,0.00499040733993704,0.0049152756410617,0.00398907530007908,0.00433713982350705
MH0003,0.00277736790631344,0.771358060356597,0.00164950815129971,0.00228639241287142,0.00326474766632899,0.00672967080303627,0.00533562704027451,0.00278168058136639,0.00586232521807018,0.00471183256680886,0.00295563779460294,0.00559854953095426,0.00216081514741069,0.00347187213689745,0.00137303669035098,0.00162239532838313,0.00141076290648254,0.00376895211744322,0.00171374497933822,0.00356726131901651,0.00707238059143404,0.0114952184323099,0.00349771657954453,0.0028018614515922,0.0197664707195727,0.00318906988593895,0.00610131790715161,0.00611892926524309,0.00271647029158153,0.00505431463257981,0.00144310322897982,0.0033501505162882,0.0062579715878611,0.00331664649080241,0.00168913606105059,0.0064796643487082,0.00504689091516393,0.00128745332469047,0.00694524719148326,0.00229815971433503,0.00575357455411503,0.00475835857774408,0.00285270558015698,0.00211974778712284,0.00402673264178438,0.00598098623145289,0.00793149596469343,0.00127967238838156,0.00215129151909964,0.00224272218704238,0.0110700569328203,0.0033021798565098,0.00768579422243464,0.00253902319867966,0.00328502729076651,0.00372367250020648,0.00526965465843914,0.0104596248683206,0.00594960390733749,0.00294897993406182,0.00470757910848279,0.00271005525738374,0.00125128028938143,0.00757304166066514,0.00230496324402948,0.0027738149716328,0.00199698202509964,0.00672077873103366,0.00148557964943641,0.0024458794358389,0.0379410363921562,0.00213356081827807,0.0180009880692537,0.00227423065787466,0.00305339213995923,0.00218496947419855,0.00136411026928182,0.00170480590102172,0.00560495052551071,0.00394866263652905,0.0140396445509703,0.00690760572779985,0.00801920073346023,0.00317210642888916,0.00133994988357608,0.0511853343499597,0.00309557628906185,0.0490206635620492,0.0271372819194927,0.00966723159905546,0.00408403436801632,0.00322638106015761,0.00130751728508808,0.00406131800508095,0.00547898181747452,0.00273026366303622,0.00307441721337701,0.00298865043939177,0.0176781682889843,0.00283785663736196,0.00395266966796448,0.00797510742870243,0.00239859211650861,0.00719950845810579,0.00317933976023101,0.043371351879285,0.0175832690671,0.00203903281003324,0.00261195171055302,0.00241933464120961
MH0006,0.00325858842790208,0.00164950815129971,0.675578906447446,0.0143358507650826,0.00244181458095179,0.00371999698790829,0.00469413166581832,0.0020872052451613,0.00298059193870368,0.00137116310735092,0.00409303096829608,0.00334022955066563,0.02480323997282,0.00208552651235363,0.0194746333383797,0.0180318563306345,0.0298141000355435,0.00244150932735793,0.025148598392001,0.00244922138345803,0.00152152030113214,0.00166522627879409,0.00281368142958008,0.00416950126238073,0.00139340836818683,0.00329884288816854,0.00303463829563819,0.00246023377949589,0.0101455702641421,0.00188262984554443,0.0209606697860919,0.00835861327514143,0.00254233236458916,0.0132021774220458,0.0144788438444669,0.00232659321762772,0.0157122702536198,0.0209604404813013,0.00330658027938605,0.0123547959038835,0.00978347692638818,0.00166398542233613,0.00500111061367665,0.00447880420740935,0.00482265373763134,0.00159185176130659,0.00288330894306469,0.0378487280721008,0.0181437908968709,0.0175998412550502,0.00203758788651499,0.00266766997198333,0.00118930901650637,0.0158681444716617,0.00412692927027952,0.00188528383594844,0.00272546326595985,0.00313964010557197,0.00139520379693958,0.00347185477216227,0.00156984173957603,0.0101845799520166,0.0354164590302246,0.00502025744913139,0.0060467008596995,0.00174196076807819,0.00517637790457638,0.00285245898640867,0.0236103364161953,0.0166228901703856,0.00157675096132902,0.01817487831963,0.00278621978630461,0.0136822143291787,0.0118009210492157,0.0228248065601374,0.0291002490678905,0.0249685597243284,0.000885738874702572,0.00649847995965719,0.00165482221770891,0.00173956337996728,0.00151090333866385,0.00321254676504177,0.0306142910390614,0.00137320475905766,0.00261779766204751,0.00161425981179088,0.00110546953989892,0.00157291238260242,0.00275748111540668,0.00211051713531245,0.0336320493430015,0.00337413883043747,0.00206195835023085,0.00355097979907658,0.00553117484016292,0.00180260882686658,0.00219994042093012,0.00140948160859253,0.0195554495245883,0.00234676496179811,0.00585411135064527,0.0029525658831633,0.0101773440233549,0.00264764941694217,0.00198249349603212,0.020524846950466,0.00301752135189843,0.00400379952586132
MH0009,0.00597283300435839,0.00228639241287142,0.0143358507650826,0.702348812907268,0.0108354580093389,0.0110248875131084,0.0164698257520933,0.00382195713800609,0.00271105283678493,0.00272515686379921,0.00363084965336247,0.0141843782096974,0.00531251099475175,0.0102603331994588,0.0261108760725149,0.0338266140992713,0.0182847984900631,0.0150760853173974,0.00730461514179749,0.00366915894012537,0.00389829499036384,0.00259968235121676,0.0233421253542656,0.00629471641031002,0.00615618540742334,0.00302892127476267,0.00357721335713172,0.0028859514571896,0.00623458163044477,0.00268159982359031,0.00582636826710623,0.00415120570167053,0.0031128811012767,0.00369445480392184,0.0192817499245991,0.0169599388733722,0.0168190443953991,0.0372870835560117,0.00534148242601087,0.00775683534515203,0.00393740181428496,0.00252008744726077,0.0100854066609702,0.0153468736090323,0.00996750619925132,0.00253857927352123,0.00392335820981864,0.028934762173034,0.00403131222015148,0.00945641616691762,0.00416311217554112,0.00361123321855353,0.00228889453410727,0.00713706413476664,0.00541592479209896,0.00423735804471251,0.00257102447366877,0.00461063944783629,0.00201302707168958,0.00680652464938208,0.00248876403108561,0.00561840236059028,0.0184607068657323,0.0052450823562271,0.00685106558404319,0.00336521954358527,0.0199958718099249,0.00197393973756927,0.00634549611693868,0.00418383400348248,0.00174624209069702,0.00540391276303053,0.00193449700357127,0.0279540161588652,0.0275164779633422,0.00606604925928366,0.0134253678374058,0.00547601930564403,0.0014681373245103,0.00860539803176621,0.00209260753402276,0.00151088739888202,0.00139500892018018,0.00255850992561667,0.00919367395521896,0.00166136538268516,0.00300938153196291,0.00284271978059906,0.00179304824967545,0.00206712979993327,0.00610520401468008,0.00184048574639321,0.0143874757100986,0.00245608466050598,0.00199329059200271,0.0024091785434576,0.00306005478325498,0.00184712001314554,0.00297727914510981,0.00215572124306525,0.00920500130287251,0.00235033558368238,0.00805147672270893,0.00222260175135021,0.00295082586289411,0.00230646933587951,0.00251625799323249,0.00435520939255093,0.00367315945386631,0.00728869177296414
MH0011,0.00843297630872492,0.00326474766632899,0.00244181458095179,0.0108354580093389,0.740119506797448,0.0261282411927384,0.00708407843205019,0.0482778132610657,0.00241839631294262,0.00260886482801658,0.013982615223092,0.0141132934841042,0.00422104923738511,0.0359772911594642,0.0033510221762895,0.0051988742514175,0.00392396011508268,0.00294420056327425,0.00233251922358955,0.00406531719549418,0.00327809852832876,0.00278563303721132,0.00431547187403009,0.00364995339858911,0.0026604282095311,0.00284919351810327,0.00418811510459308,0.00400556650864058,0.00526533206712102,0.00391139772917156,0.00227078240331453,0.0040742336091609,0.00719682901696931,0.00244528614667309,0.0066350399652916,0.00302282821375145,0.00364202702848886,0.00389591230758071,0.00926589029378568,0.00490843649593504,0.0065306381683006,0.00297128177688117,0.00796792511160282,0.0135936766068787,0.0188604522365678,0.00261639756965164,0.00456718065014188,0.00306390332295155,0.00230147129232699,0.00405935528343815,0.00620993386364171,0.00263900767904552,0.00285587979138241,0.00928393376969788,0.00400274190761863,0.017502823220355,0.00267552578867814,0.00305144760751041,0.00207260695577023,0.00566830989565582,0.0157049739798993,0.00377387383949634,0.00222813138874606,0.00394698615735269,0.00818069470416262,0.00350552550028671,0.0170022171168207,0.00295258155517906,0.00291965486667848,0.00253278582032363,0.0076045543291153,0.00231191495795508,0.00236620084910929,0.00306618545924038,0.00283007095768184,0.00205417524045299,0.00229081606874707,0.00171363061052996,0.00284980873873622,0.00569023876633261,0.00411732109264818,0.00629820052003158,0.00260194853630815,0.0108970182155938,0.00181444737710714,0.00318178964821602,0.00242599446124758,0.00373973918987116,0.00677894289484331,0.013527502780811,0.0417112813569657,0.00217759568938411,0.00178335479143532,0.00373870268515867,0.0145406814056526,0.00341966113520932,0.00528508804098055,0.0032767260562248,0.00382365380445413,0.00396292924418239,0.00214771190280331,0.00192379296712943,0.00401411857849931,0.00190252611009858,0.0374539313725742,0.00224849297325226,0.0164190081819978,0.00210903717080614,0.0162891436598709,0.0122399648877819
MH0012,0.00702325059471436,0.00672967080303627,0.00371999698790829,0.0110248875131084,0.0261282411927384,0.714275673574877,0.0162399520642085,0.0105857152199214,0.00411460860484547,0.00968731053134844,0.0133691837729687,0.0125949087340348,0.00399654156107101,0.0187823808805835,0.00379496547527035,0.00534047901221578,0.00521879039915141,0.00565522483330997,0.00421854157485822,0.00702751198763839,0.00564585300219904,0.0045956141279279,0.00540477718262639,0.00524924104756273,0.00651602968753889,0.0127298728253305,0.0111602506282887,0.0108547392906793,0.00624091538278936,0.00523333980030261,0.00429847320131635,0.00737346833747743,0.0217402227095334,0.00790375832420316,0.00714449329181075,0.00518795649321313,0.00762295873725484,0.00418110488192625,0.015233614891842,0.00507045120226621,0.0132423256914901,0.00560357070822017,0.00947134578505723,0.0132209330561995,0.0146879219343386,0.00353162336833141,0.00491419576725699,0.00368639567311816,0.00820969658367968,0.00547488008244869,0.00764779123496672,0.00893548617610609,0.004374402248678,0.00794112359327709,0.00573381645691043,0.00635204100127228,0.00541180278152731,0.00513117633115693,0.00273929172168675,0.00577687849795306,0.0047833901285697,0.00552549754372225,0.003514811256552,0.0102456525836243,0.00692849269440571,0.00954894146962526,0.0162707330555959,0.00563973692291531,0.00453234818196064,0.00825657088903448,0.00765418869640118,0.0154322826269742,0.00257970090459265,0.00433161801627155,0.0128937191910054,0.0118565604304204,0.00376364267172684,0.00558152578604796,0.00320880804899221,0.00691208611669934,0.00397824625759733,0.00347091054155829,0.00229641181215489,0.00416457624124811,0.00392690199190488,0.00614817731289053,0.00302972788881739,0.00412683853262135,0.00918723358826748,0.00471497774512749,0.00548652968148304,0.00250534623484918,0.00393307354942868,0.00579900637140883,0.0035238868478999,0.00419626133921615,0.00456140290751888,0.00277845624179957,0.00837241261547682,0.00587027922610938,0.00622985187692126,0.00204387275041472,0.00601882461223813,0.00286533942762251,0.00888194395064171,0.00319177439007293,0.0214430118596484,0.00534006616940297,0.00390623990805176,0.00494707841742115
MH0014,0.00349882115421805,0.00533562704027451,0.00469413166581832,0.0164698257520933,0.00708407843205019,0.0162399520642085,0.733488205401922,0.0036775115352352,0.00365372618324055,0.00428198613424872,0.00388575673722737,0.0200023331326594,0.00343346761098819,0.00535805939984395,0.00549659247116692,0.00831473294015594,0.00500890909423006,0.005406252244437,0.00416534321284368,0.00448896902900754,0.00515933104239466,0.00324166834189436,0.0088871633525813,0.00422078645616855,0.00564738430130313,0.00431843119936589,0.00712096395765232,0.0072424655481637,0.00500950337879597,0.0068218259304144,0.00382079387408512,0.0129678194418732,0.0104807191080051,0.00471875822378238,0.00603908338024731,0.00520671976243561,0.00651651430800698,0.00642270628791698,0.00425799343487278,0.00442697852844584,0.0065097648414232,0.00367776576698069,0.00386832704727433,0.00475617381840067,0.00703439756510919,0.00344087140602215,0.00471228515329796,0.00545882640679378,0.00336675589273697,0.00380987180059985,0.0222810314473118,0.00306270447732594,0.00379864415529604,0.00589689442699066,0.00485217417119439,0.0197248616623505,0.00308592456181971,0.00353564131256704,0.0033073650115631,0.0137323110242663,0.00993692239573675,0.00472132876820879,0.00524047951396849,0.0288541449390188,0.00550726164416667,0.0119449454199499,0.00498424949269411,0.00267859349892885,0.00348878601960172,0.0104435135027927,0.00747093457842491,0.0164346166920834,0.00316178929584574,0.00627357379565088,0.0148964213939942,0.013207000210252,0.00514608847879269,0.00570029056535161,0.0106796834347629,0.00742925623408142,0.00301837750122159,0.00230306776446174,0.00263378885446114,0.00364452050411084,0.00459374621932497,0.00380581962801418,0.00295098204507504,0.0237013109589869,0.00731167122044562,0.0153643075503053,0.00435995078819246,0.00241769930222188,0.00501003991731869,0.00522200213702616,0.00359844201866905,0.00686616530843937,0.00986379154997625,0.00431187156216336,0.00518918662758217,0.00936446464429363,0.0077534792913035,0.00218834413499739,0.00548804468885842,0.00221585061494267,0.00381040025619919,0.00484613818198605,0.00781145621300832,0.00486190650815391,0.00366703031963384,0.00490159844878416
MH0016,0.0137979676729099,0.00278168058136639,0.0020872052451613,0.00382195713800609,0.0482778132610657,0.0105857152199214,0.0036775115352352,0.766648113390216,0.00254008322774879,0.00295806525998156,0.0369614178699531,0.00557445949523966,0.00535878540677313,0.0573753850163072,0.00184257106667656,0.00284406395541413,0.00211375211808529,0.00332713962409716,0.00183254095729526,0.00660573376853865,0.00374791878915952,0.0037416565830292,0.0034176957572995,0.00259189861114471,0.003095133474155,0.00259943925022626,0.00255205846229886,0.00282192374220479,0.00340339758381383,0.0067578712217105,0.00179633167938688,0.00748423425698443,0.00352489723882168,0.00193072687380704,0.00335232318066296,0.00324785265310701,0.00191359507177031,0.0020384138718678,0.00723491882400728,0.00376940111246336,0.0042894691862049,0.00284560597782955,0.00332167378399962,0.00473507963154845,0.00555398980621375,0.00274723386371897,0.00336465894703094,0.00171550925906216,0.00179099179238595,0.00213958886014096,0.00604720254511307,0.00221058151174306,0.0061618450932461,0.00674867893703316,0.00302788222542378,0.0137752901521395,0.00260478918176828,0.00254224855615555,0.00302574118006522,0.00430755091168731,0.0227492821219417,0.00258868143985238,0.00173747763151435,0.00306421503967019,0.0141444594911982,0.00354256664112627,0.00694377228833868,0.0025281090679676,0.00208388592394319,0.00228271316971315,0.0051545211996119,0.00184261108603032,0.00217770811948608,0.00240968518951881,0.00234063275765664,0.00181722866348681,0.00171489182676364,0.00171038632697709,0.00681609614416655,0.0021949224291107,0.00314745816468483,0.0034412755305503,0.00271586564222697,0.00757988308108896,0.00155977711291458,0.00308296040514426,0.00266154847852871,0.00503546103972041,0.0166958997833029,0.0152102553964091,0.0483003859306464,0.0024477576779663,0.00165296537374703,0.00395380908438636,0.0162735735147384,0.00785911307864308,0.00542989258474342,0.00421779778562334,0.00314135641099076,0.0083059180775126,0.00180847411851994,0.00196686936305571,0.00439018485469175,0.00178096413789337,0.0239562042166031,0.00217211901101624,0.00560307930837049,0.00191284732853644,0.0196268214053847,0.0120171681557108
MH0020,0.00357614661032466,0.00586232521807018,0.00298059193870368,0.00271105283678493,0.00241839631294262,0.00411460860484547,0.00365372618324055,0.00254008322774879,0.756184775597663,0.0121364578351247,0.00422333818034648,0.00218017676026558,0.00423955325857749,0.00234062003888043,0.00196981701948591,0.00208795029284538,0.0028380010411958,0.00338678037215883,0.00315411756988259,0.00311273896127605,0.00695340672221692,0.017557344403979,0.00438365842130484,0.00892872800727031,0.0163200319460573,0.00613662155349825,0.0027920956454661,0.00309681307531834,0.00240233443053059,0.0131782279871806,0.00410228973485084,0.00384735569240017,0.00433401875996345,0.0109212408545021,0.00256500275211686,0.00571419074433524,0.00277060673181033,0.00181615495156019,0.00598264330354238,0.00313294705087641,0.0027066252238883,0.00774081740237556,0.00851000026896757,0.00274689716862152,0.0036290002506671,0.0405708134464466,0.00515547627900167,0.00224534640994412,0.00550673888102038,0.0027451244931886,0.00480908261832436,0.0129273366492607,0.0256857992055554,0.00223049397231735,0.00257883025336456,0.00317226403306458,0.00611916720953723,0.0085663185257983,0.0265832949476526,0.00316900454993756,0.00588577323691325,0.00497278484124907,0.00280923971068157,0.00354334539288879,0.0103176873775515,0.00382249466195773,0.00267781316313281,0.00938123982294123,0.00392071277109339,0.0143382234352974,0.00518485428601565,0.00407723441313762,0.00805939116566792,0.00338077206658972,0.00423973237490682,0.00447873302305601,0.00363769963830784,0.00447889357708676,0.00563713712631123,0.00437943464327545,0.016173403643757,0.0155497856207677,0.0274099089517095,0.00667196161149115,0.00346038337666749,0.013982290264658,0.0105867539412466,0.00282938385297918,0.00279493113665492,0.00362044596880112,0.00288957379061706,0.0163520252331251,0.0038167933988111,0.00453250492778213,0.00436513621651426,0.004926617025997,0.00269630977368662,0.00624907292403055,0.00609698115608917,0.00336600418798556,0.00490665564999599,0.0247819705438832,0.00351533009446963,0.00764298075801805,0.00249855818151467,0.00500264256547542,0.0055773808059897,0.00459825193231077,0.00247909851250052,0.0020511953790352
MH0021,0.00594530105836604,0.00471183256680886,0.00137116310735092,0.00272515686379921,0.00260886482801658,0.00968731053134844,0.00428198613424872,0.00295806525998156,0.0121364578351247,0.713771649449738,0.00468454898114952,0.00362726210449773,0.0022756039468403,0.00323701373830546,0.00135282243641579,0.00193813068882038,0.00159179133579064,0.00617764019217461,0.00208539112736163,0.00595838909874024,0.0332028743238761,0.0160235890491349,0.00791221782135835,0.00688416596889468,0.0136598982215511,0.031046417288865,0.00503757379751073,0.00527913149675007,0.00413395889767873,0.00866021865296378,0.00327445697233867,0.00426266637444022,0.0211432763359388,0.0151014505151302,0.00245867310975358,0.0200889947506932,0.00234475546110073,0.00126413405197217,0.00660530433155079,0.00343126329910477,0.00490562227380858,0.0163665497790626,0.00645832259933518,0.00393469282337417,0.00423523060086383,0.00947858056830608,0.00697511775988898,0.00118386383621613,0.0120008667597336,0.00289731155858789,0.00741925299635425,0.0357206069224648,0.0278959280307559,0.00295928001022188,0.0046400252586668,0.00685187898094269,0.00760720782239635,0.00617586332885294,0.0277721464027866,0.0118906736915559,0.0220357729747048,0.0108659122189569,0.00118175777866082,0.00394907635654209,0.00591190322857477,0.0242314366581041,0.00387719993199327,0.00741858932820958,0.00406873566359681,0.0181899812978827,0.00668148314519361,0.00272841213485242,0.00445064445683876,0.00243793372106984,0.0028959046269954,0.0020186132571471,0.00151008747910617,0.00191365577461495,0.0106801811291844,0.00387446121936756,0.00667702028811912,0.00334166378381967,0.00586706284767091,0.00468935415173548,0.00128502377131858,0.00554607571157853,0.00593738621326003,0.00262893129948007,0.00474886795981551,0.0121968369677268,0.00378931643100596,0.00493935691572073,0.0012855353099602,0.00652007100114968,0.00411789244854989,0.00547594650067798,0.00540064806776366,0.0126501712320973,0.00613885748338237,0.00885065416236015,0.00272676325686684,0.00744051956774979,0.00374339902052138,0.00412350175930441,0.00255445750451524,0.00454963603882047,0.0176857160209361,0.00342797253828132,0.00390560981907912,0.00332755817146747
