Row,MH0002,MH0003,MH0006,MH0009,MH0011,MH0012,MH0014,MH0016,MH0020,MH0021,MH0024,MH0025,MH0026,MH0028,MH0030,MH0031,MH0032,MH0033,MH0034,MH0035,MH0036,MH0037,MH0038,MH0039,MH0040,MH0041,MH0042,MH0043,MH0044,MH0045,MH0046,MH0047,MH0048,MH0049,MH0050,MH0051,MH0052,MH0053,MH0054,MH0055,MH0056,MH0057,MH0058,MH0059,MH0060,MH0061,MH0062,MH0063,MH0064,MH0065,MH0066,MH0067,MH0068,MH0069,MH0070,MH0071,MH0072,MH0073,MH0074,MH0075,MH0076,MH0077,MH0078,MH0079,MH0080,MH0081,MH0082,MH0083,MH0084,MH0085,MH0086,O2_UC_1,O2_UC_11,O2_UC_12,O2_UC_13,O2_UC_14,O2_UC_16,O2_UC_17,O2_UC_18,O2_UC_19,O2_UC_20,O2_UC_21,O2_UC_22,O2_UC_23,O2_UC_24,O2_UC_4,V1_CD_1,V1_CD_11,V1_CD_12,V1_CD_13,V1_CD_14,V1_CD_15,V1_CD_2,V1_CD_3,V1_CD_4,V1_CD_6,V1_CD_8,V1_CD_9,V1_UC_10,V1_UC_13,V1_UC_14,V1_UC_15,V1_UC_17,V1_UC_18,V1_UC_19,V1_UC_21,V1_UC_6,V1_UC_7,V1_UC_8,V1_UC_9
MH0002,0.732204131567308,0.0016297091594145,0.00166563686638011,0.0046597215302273,0.0109455490399016,0.00617578783585199,0.0056344297621376,0.0244440017686431,0.00281062208841226,0.00720753627389293,0.00384347026753764,0.00635605953361896,0.00270113102017984,0.040675820011396,0.00129505880781469,0.00134202629335931,0.00172688620600979,0.00315661340814473,0.00595474470190361,0.00286299745871637,0.00505381759573759,0.00220520669937464,0.0255892778108881,0.0301496496200531,0.00401563527746615,0.0082843961240422,0.00261730263913925,0.00377061203456233,0.00293843686342399,0.0133076706577871,0.0205353253263217,0.00504027049873171,0.0148182550613202,0.00503669443512438,0.00423710745848122,0.00782566114138077,0.0023505832689644,0.00106248087611264,0.00278717632673652,0.00749192404079413,0.0036007089721046,0.0191976547883474,0.0369458630682635,0.0156083810427454,0.00478641974710037,0.00317394246374144,0.00418987960950012,0.00119660758868025,0.0150360852654528,0.00296946833381938,0.00448418353485427,0.0144306147672348,0.0016600486714605,0.0041525444458282,0.00323794971683577,0.00933905206755176,0.00262014234075502,0.00212126417060422,0.00179306191110682,0.00519647637919443,0.00619507346531815,0.00433694954381555,0.00113653118215163,0.00307485326971772,0.00894333744041278,0.00691991807789541,0.0159148201199982,0.00621786995099354,0.0267748296496267,0.00717504317433125,0.00375480203786864,0.00437980164089203,0.00241524138894624,0.00182942055397084,0.00291032987170084,0.00723224878087133,0.00132345446658802,0.00313650142148488,0.00236159717486451,0.0150998057992212,0.00349816082117036,0.00415677540251845,0.00300410846579725,0.0124058011420212,0.00153111105438286,0.00232292208852939,0.00447491132108926,0.00136188629699552,0.00183043111469491,0.00554685509160471,0.00824616682566542,0.00285563149976993,0.00232985905978448,0.00456482866620281,0.00419474075114456,0.00765961174964313,0.00412429832511027,0.0127484659152095,0.0042052682622598,0.00746814218879325,0.00316474756019936,0.00180203456087172,0.009719537412966,0.00207393794105761,0.00486097706389005,0.00146372188589995,0.00761289215618895,0.0123570931855448,0.00624546429227647,0.00821693524017402
MH0003,0.0016297091594145,0.800509057052617,0.001150846817427,0.00114097726330633,0.00211899963704509,0.00670004952241899,0.00219375017103652,0.00217004482272045,0.00306020507372033,0.00173337304407163,0.00244326289120455,0.00160887972254194,0.00627216524005983,0.00219954878536307,0.000976043556214988,0.000929829861987733,0.00125543385692727,0.0022748119154155,0.00158714044293944,0.00245991897765151,0.00164113989407025,0.00692678530010293,0.00143103474429796,0.0013004585650557,0.00301626919517552,0.00175214717966228,0.00232798107144242,0.00215333336429574,0.00195366054341777,0.00547415963005262,0.00124973024875259,0.00208440760643069,0.00162033645807537,0.00228178793518197,0.00117395156693903,0.00156230321512981,0.00118411623186383,0.000909482302878724,0.00241880846965612,0.0019180597518099,0.00266162562446581,0.00222940602657932,0.00129371037077233,0.00136067882807403,0.00158142932708719,0.007026522807875,0.00699496301913101,0.000923366303502187,0.00171769319860565,0.00214179860376574,0.00342302284436108,0.00157161575382519,0.00373453174186731,0.00204376368162292,0.00343591630561135,0.00287864103951809,0.0065909190510903,0.0185298909720836,0.00388904826127552,0.00316125190299074,0.00352827186077689,0.00209259837096538,0.00110086490582384,0.00186709806125497,0.0027086082734817,0.00188822311408273,0.00157075263829747,0.00305409123004777,0.00113531533176588,0.0020176951600279,0.056417238829959,0.00175319378841375,0.0159992859453711,0.0012962867647871,0.00267442075665834,0.00159743379799836,0.00096245456106489,0.00273695981737251,0.0107118843767755,0.00147611965271909,0.00393290004707793,0.0071917690546202,0.00367425384003873,0.00399426198177661,0.00125894576338667,0.0418949777882012,0.00291943862372967,0.0953199672374636,0.0428285658215994,0.00733181459229572,0.00395571609782095,0.00457677484863679,0.00111450896815296,0.00797153870005112,0.00451985819884281,0.00205376090609195,0.00284718650405082,0.00381943667494718,0.00287544041442936,0.00517140975893942,0.00159607501006004,0.00370168156147662,0.00279764923466362,0.0140990221803039,0.00306705230987382,0.0767909429737139,0.0241632037099879,0.00174078713766888,0.00430789547477593,0.00296396944668089
MH0006,0.00166563686638011,0.001150846817427,0.709930838954127,0.0268435712047321,0.00260106667838025,0.00412788017274227,0.00489726852191947,0.00169397345922352,0.00163920353363687,0.00346010580991405,0.00201007404600575,0.0140097178653726,0.00194329612797966,0.00217096243525145,0.0311684284985112,0.0350906568878485,0.0306739391486033,0.00281735869811894,0.0131938714008077,0.00254723053629695,0.00363971953976591,0.00188321162270806,0.00196049982979576,0.00204752194147857,0.00161156586320225,0.00177477463644651,0.00243818177047734,0.00210376949109577,0.0116856900715307,0.00122422028448789,0.00453677507240448,0.00870410853545809,0.0024139933976148,0.00145619982414445,0.0288821573405079,0.00280651611838719,0.0321779012292151,0.0371352189006241,0.00236189966846223,0.0108317765375944,0.00986170108757462,0.00183143024279328,0.00288882938108204,0.010101544439547,0.00703278369102087,0.00204874543392852,0.00114447786929677,0.0451367459060715,0.00151322890579218,0.0059359485432623,0.00146539919446627,0.00158983604195625,0.00105772047144518,0.0163173800975353,0.00417834987105263,0.00138337603751583,0.00205813812106612,0.00339430823180197,0.000925140255768128,0.00174430597034037,0.00201593248913367,0.0048882606740282,0.033701287372454,0.00846392498437603,0.0028836335998877,0.00490750777205205,0.00969610811387896,0.00129334457916602,0.0103748642351294,0.00143429867160708,0.00151632975050743,0.00492663131982793,0.00168417463708546,0.0224378936876137,0.0119150799354791,0.0104113242873751,0.0323941678364737,0.0135829361390084,0.000889110130488604,0.00504793104703112,0.00101653094866903,0.00108953397313174,0.000968188107303521,0.00293590999951269,0.0228041947594789,0.00132796506434108,0.00109424675169415,0.00108749301732934,0.000937426380982569,0.00186403140243726,0.00248765246518325,0.00116195451341973,0.0266318873907333,0.00236135032644264,0.00180373930598711,0.00153075871103722,0.00666595075182734,0.0015871882596567,0.00308113032600253,0.00123694267720985,0.0267099981112368,0.000931844278648054,0.00324967838561353,0.00138053240971741,0.0101994599649453,0.00160896464550725,0.00129842092860229,0.0041842461377193,0.00241339483555272,0.00204055632771227
MH0009,0.0046597215302273,0.00114097726330633,0.0268435712047321,0.699536945365246,0.00976250144941658,0.0134966492884869,0.0158870735002229,0.00302755735045868,0.00144787080307334,0.00266058641318026,0.00179059012592556,0.0169535473927832,0.00267908342839236,0.00900038043322706,0.0323212638961784,0.0502626880914573,0.0346367965157161,0.00500394193939701,0.0120077440296241,0.00315488450758675,0.00215841279029362,0.00123697055075561,0.00415270828314858,0.00358229314501355,0.00169971550349126,0.00187319687228341,0.00353130199850827,0.00235350079431492,0.00329460811623951,0.00162812693950784,0.00480407277690288,0.00436339880891256,0.00233255463431753,0.00156000822568085,0.0297164772028897,0.00205099550031455,0.0275761151345432,0.0377251472308505,0.00184199037269385,0.00498299970026844,0.00293974341514107,0.00190056695688151,0.0110344550574262,0.0191297999945645,0.0150896783739036,0.00151692771779019,0.00113032884291675,0.0460189575296343,0.0017713525366053,0.00782972099588761,0.0016623608537982,0.00192447523454697,0.000940232311404455,0.00290353458141494,0.00868455522154809,0.0020441249723303,0.00199707102932261,0.00630596780493485,0.000861289675945367,0.00179072880994181,0.00148445148458003,0.00656867051193249,0.0286819920168127,0.0119518980712892,0.00574650186951089,0.00286745481854178,0.0221528415365959,0.00123345706060824,0.0097402403181304,0.00185719973592158,0.00130260366804758,0.00400665240031881,0.00426417226500705,0.0259916666202404,0.00890558802303809,0.00517180577351549,0.0308230227813422,0.0094966962977715,0.000831112060775953,0.00383932276234221,0.000992757590967642,0.00105884411532703,0.000947151873917747,0.00164990151058775,0.0262779014922697,0.00144412490735148,0.00100978630074769,0.0011145606056358,0.000892538914098885,0.00146466174482876,0.00161198692877437,0.00106105494160106,0.0299698473600715,0.00464923600656097,0.0014419679094149,0.00171035177067738,0.00251287180239255,0.00124479666099932,0.0036471956949703,0.00099874410607095,0.0122320112070467,0.000880689510594951,0.00186308978688153,0.00128640076068168,0.00210651560795899,0.002041411578387,0.00124537558969338,0.00398814044974254,0.00142299481498809,0.00237797419539255
MH0011,0.0109455490399016,0.00211899963704509,0.00260106667838025,0.00976250144941658,0.726628301641891,0.0124674102195627,0.0168708850225468,0.0555385264526793,0.00258728199690496,0.00977471360167187,0.00769231497340244,0.0159859712726087,0.00470257713999373,0.0367397226426854,0.00161481367515547,0.00223154107054962,0.00358909333325891,0.00425581842937778,0.00287777026724153,0.00426992154923284,0.00500311128618245,0.00231683780769296,0.0118172996293195,0.00671407581113638,0.00414510000101847,0.0129322240248693,0.00428042833950651,0.00776558210073411,0.00467196378733955,0.00299812461380846,0.00400642458909041,0.00393852753328451,0.0102474715880583,0.00468882288156266,0.00580142371725186,0.00656288162666264,0.0020768545491928,0.0016224374130123,0.00396882208965609,0.00424386252778159,0.00530044676456372,0.00814362752370476,0.0101445827649829,0.0135363697628717,0.0168561951550136,0.00306273759910354,0.00325417549960202,0.00180936058777964,0.00942575882514319,0.00590607614125858,0.0117794973340262,0.00722273467863924,0.00148944307480022,0.00713393767614832,0.00371699980505064,0.0205104021096435,0.00273957895762436,0.00295418009563147,0.00124866180560955,0.0096167744782687,0.0172863424333891,0.0056013276356897,0.00156480406094584,0.00867966762552177,0.00675024037401044,0.00841847347801928,0.0168673797108889,0.00588986134733709,0.00482074486729869,0.0102609568878533,0.00487354950322981,0.00345828561046692,0.00320559979897674,0.0025560074115095,0.00282620170582286,0.00318787797207161,0.00164809601915446,0.00196461047623489,0.0011694830066111,0.0034249054156819,0.00222754308811161,0.00414344532875538,0.0019475411624145,0.00586085045521647,0.00168188579435787,0.00270546407424325,0.00206121008519565,0.00147439917677316,0.00120523674406347,0.0162147786989869,0.0341421439758374,0.00169600300361103,0.00184507062111163,0.00527347952025817,0.0140004972134103,0.00193504517783508,0.00634422544215019,0.00544194135846551,0.00577415184142321,0.00223708995027626,0.00271964543916228,0.00137414850474382,0.00324209474301784,0.00203572799266377,0.0161758027416568,0.00195904116569809,0.00529049840508046,0.00350670011063074,0.0173459418008652,0.0127823274424258
MH0012,0.00617578783585199,0.00670004952241899,0.00412788017274227,0.0134966492884869,0.0124674102195627,0.723753400564913,0.0123446164687381,0.00579541177566247,0.00305189149218238,0.0113998395534361,0.0128803600330054,0.0128372179962686,0.00527830615691208,0.0106164006683617,0.00251257753852278,0.00356290049247112,0.00531414778411643,0.0112227316176866,0.00480271535676773,0.0081391704627374,0.00645912862537655,0.00366952619993868,0.0066766265675409,0.00644121260996763,0.0115086345527999,0.0170816618957044,0.00859930837920537,0.0111487053763365,0.00749516471559106,0.00446848628464417,0.00475783380208744,0.00478803480399053,0.0129660288502333,0.00839954699730757,0.00723801392376409,0.00681748347519434,0.00363666250403897,0.002626785574622,0.00755453531587846,0.00584428985366296,0.00417587951865718,0.00552606820229183,0.0110337861765688,0.0151313969100058,0.0104516061524219,0.00497152268740776,0.00405507140824165,0.00310644117155126,0.0133911754718691,0.00867249445055483,0.00458613358869587,0.0133296905367364,0.00328790865954161,0.00571109237767219,0.00720841713689507,0.00438656108270627,0.00408165178629412,0.00550500172299276,0.00197664595364448,0.00568384385285521,0.00542106906417437,0.0137521053792369,0.00250668055890878,0.00465305574738734,0.00508866111190332,0.010933977797555,0.0184468174980272,0.00783949945852311,0.00573853686564853,0.0104829652896791,0.00915354449608758,0.018217763741576,0.00349874792594751,0.00554098965765213,0.0137599042307811,0.0147169983090299,0.00301031312872263,0.00520466655020034,0.00160338985719037,0.00731713206756973,0.00324182142631921,0.00617673584970917,0.00233485707686547,0.0033651273797356,0.00327171263115098,0.00694164027438811,0.00172673210335115,0.00550045995312334,0.0019313316540791,0.00736775837479145,0.00394949367773272,0.0019725517767392,0.00264171672403126,0.0117317108077407,0.00378946962292287,0.00222070183372693,0.00360510725510129,0.00278279938888677,0.0181353446252983,0.00170758491871016,0.00747371039911786,0.00239034831669777,0.00432096426861557,0.00570453832345343,0.0032992680568093,0.00417831129935978,0.0144138187382338,0.00491220070806767,0.00349818519047658,0.00423214456139633
MH0014,0.0056344297621376,0.00219375017103652,0.00489726852191947,0.0158870735002229,0.0168708850225468,0.0123446164687381,0.720644440165635,0.00923476946162676,0.003454408145015,0.0054065762984168,0.00332776443958693,0.00854174837866879,0.00288429826656979,0.00598758724082207,0.0048454497225338,0.0073184388727143,0.00593242090210312,0.00859111069154195,0.00460394006836632,0.0103423702308358,0.00895565065982661,0.00267995214136367,0.0239353456583928,0.00790454445506053,0.00719031415803907,0.0069484234991848,0.00617125687871787,0.00622420522789252,0.00895275759951033,0.00341848183281823,0.00624074475954114,0.0123985286414035,0.00631430443999452,0.00394160767010789,0.00566046199692955,0.0093850038489289,0.00460551948749322,0.00530843276655761,0.00376453498437362,0.00494975106744441,0.00440443183366171,0.00616266277484318,0.00674838734601539,0.00552825804809903,0.00590272445115621,0.0036304410746902,0.00462452144221155,0.00567895958840683,0.00511659274543443,0.00565011390392806,0.0292768724244397,0.00509978836782825,0.00179110706274378,0.00802022183159323,0.00576618510854036,0.0230609523173532,0.00588889895114921,0.00422584807575186,0.00133931199059201,0.0253121157447432,0.0105182752073084,0.00834934275972554,0.00460187643883081,0.0219921875477632,0.00648396804609465,0.00890346271275292,0.00597318528577109,0.00453510848135992,0.00580834967006001,0.0216787997551382,0.00651953748979466,0.0178032273183585,0.00364309665086945,0.00529312416674416,0.0134337038126549,0.0149997703326252,0.00460190684071858,0.00510419935783567,0.00110104926412859,0.00813590891187692,0.00238945016987639,0.00668090293965722,0.00188921914109354,0.00316859776371594,0.00431841920318797,0.00232140089828129,0.00177597799876853,0.0015461331626484,0.00119556165038051,0.0213555591253124,0.0105312401623836,0.00160440961831443,0.00538543910076119,0.00436104127288643,0.00371808001066852,0.00258379515448245,0.00497240179829284,0.00289130656174935,0.00948350170426189,0.00166333672206061,0.00776348853349245,0.0013667956628955,0.00461157966340773,0.00235568537142497,0.00516982631078473,0.00226112887449786,0.00335291440800503,0.00540332633624583,0.00548853816743244,0.00547208951821316
MH0016,0.0244440017686431,0.00217004482272045,0.00169397345922352,0.00302755735045868,0.0555385264526793,0.00579541177566247,0.00923476946162676,0.74666476157195,0.00293359743725338,0.00973685112508151,0.00903863162115768,0.00626292936068589,0.00388422196797583,0.0583308296040621,0.00109922846324676,0.00133174490884508,0.00159448091037322,0.0031614685160447,0.00188933000330811,0.00288953207087436,0.00373688201833981,0.00204587186727085,0.00569897274261177,0.00768544450451589,0.00305947773014455,0.0148590156278731,0.00311111723178215,0.0096138242759035,0.00291640700130056,0.00362616396026147,0.00398628283429999,0.00380385372861163,0.0095193662026413,0.00425393744587019,0.00273891995993879,0.00560514385746014,0.00127257477666482,0.00101293083603989,0.00321698131558478,0.00302113168033254,0.00508521713708931,0.013567676867518,0.0061369236155549,0.00494371573363027,0.00839308345836681,0.00275207967227948,0.00380557864095392,0.00110690529166371,0.0134774904788277,0.00254344996850632,0.00877647266464707,0.00929465730719652,0.00136583341245451,0.00570115590050436,0.00210552925943234,0.0165785004643695,0.00222468321998428,0.00164760738852275,0.00134618120688837,0.00682265583346496,0.0196352067768704,0.00292122392041037,0.0010323590459574,0.0045352483557615,0.0077864678516087,0.00615131169228642,0.00476835323716432,0.0100875901725518,0.00400904006196291,0.0098020433423905,0.00541126173218272,0.00241325270915235,0.00316720744855097,0.00179344928299239,0.00162117864060925,0.00245703384068569,0.00107222483652816,0.00167512927712727,0.00156952878599193,0.00330133993846698,0.00355306581223039,0.00556015988563548,0.00253028693283285,0.00784328387728739,0.00116475002645207,0.00286113228348754,0.00330384066000383,0.00143665070351097,0.00138253708054025,0.0164020068535569,0.0416501726029375,0.00199611851493581,0.00146466340891523,0.00562811128434934,0.0161983762532294,0.00294149068337036,0.00710733315881438,0.0102252362528018,0.00370676291846981,0.0038923612371663,0.00168864368265511,0.00166184117148067,0.00469318795686009,0.00233100875504643,0.0180505781913468,0.00149498843380614,0.00617822964520497,0.00429055116146838,0.0208500007977682,0.017333606889367
MH0020,0.00281062208841226,0.00306020507372033,0.00163920353363687,0.00144787080307334,0.00258728199690496,0.00305189149218238,0.003454408145015,0.00293359743725338,0.753279781098163,0.00472103377616449,0.00497968749805151,0.00216373524910526,0.00742011873752276,0.00263884561863308,0.001170484754058,0.00101197175400261,0.0042345939152399,0.00293797315712643,0.00431033399962385,0.00300658508235322,0.00624740191188742,0.0195866142838673,0.00368663570600101,0.00281331536588329,0.015195228456888,0.00467945708366302,0.00271522675752646,0.00264823235461186,0.00638130049672384,0.016282842702883,0.00230400419940359,0.0167813486945089,0.00372952027002868,0.0129141750866031,0.00150663639625224,0.00349537288510529,0.00147065608428894,0.00100655700820919,0.00648501282473632,0.00268631826878484,0.00261521135277985,0.00538262959873412,0.00234995647475439,0.00236693971645108,0.00212185661948256,0.0154755492845455,0.0115004799112059,0.00118153672036128,0.00454390283464296,0.00283615728891699,0.00401024055299368,0.00450873885212649,0.0337956785979887,0.00593648422486474,0.00244550479969217,0.00397675909366468,0.0096648517116835,0.00222594710442202,0.0384840212489319,0.00441967901451344,0.00420261929708158,0.00327052121782295,0.001120644260536,0.00311912261156545,0.0125817428791012,0.00337600119653405,0.00240890625171413,0.00792540585092121,0.00206998024360709,0.0148252512635759,0.00343818542806684,0.00218788822946924,0.00821166196994179,0.00152665894062947,0.00228832698151255,0.00202739303898238,0.00105963874881662,0.00182062804339863,0.0123028298488415,0.00313878267222039,0.0204922012211392,0.0159239182357743,0.030504256811095,0.00281195647058266,0.00115983757518082,0.0193018659193907,0.0166616229135683,0.00244422936828135,0.00622231754038208,0.00352613905011461,0.00325682821101483,0.0315522376314149,0.00138988409618991,0.00531261044964237,0.0145312600345348,0.00981168746218293,0.00277230094759755,0.00601712668012356,0.00540364635471194,0.00672744329127026,0.00222598659294932,0.0306767534554584,0.00324447999194881,0.0115832628986977,0.00276807971770449,0.00190040379864852,0.00495623651851527,0.0033081388762262,0.00302824906585088,0.00296360187604951
MH0021,0.00720753627389293,0.00173337304407163,0.00346010580991405,0.00266058641318026,0.00977471360167187,0.0113998395534361,0.0054065762984168,0.00973685112508151,0.00472103377616449,0.702033109315261,0.0090229828051718,0.00626980752668913,0.00450811470346773,0.00489771040582213,0.00566173471559495,0.00364910136414895,0.00329478006013527,0.00542660624386003,0.00618360151894758,0.0049943405152892,0.0183925140054397,0.00418796610521575,0.0108572778020802,0.00983445131445596,0.0141136494584603,0.0379934278231253,0.00506786803484144,0.00877501616542398,0.0050450567675634,0.00613814027499928,0.00638875904636316,0.00408999795047327,0.0283763968980001,0.0229993047020294,0.00384103639051537,0.0313648689902903,0.00375176507301185,0.005706747624579,0.00566037287785812,0.00384110141755,0.00250872262560561,0.0171068123501784,0.00999060259148457,0.00515302017209459,0.0065433294669755,0.00892172151602765,0.00541449204902359,0.00327228030335442,0.0235921467471948,0.00376652989301956,0.0109598102501111,0.0504633664098544,0.00271368430523822,0.0045917034021727,0.00333938445329893,0.00704317773398554,0.00295036617876764,0.00249025652696999,0.00147276614801949,0.0133568362202992,0.0284963675281417,0.0110101549742977,0.0064148603835512,0.0103083699241812,0.00873101460519301,0.0254172594946152,0.00448774899661471,0.0151517444300237,0.0069423838554456,0.0295540761756024,0.00602843791632349,0.00325963701977407,0.00229313961549579,0.00229333650058044,0.00205540034331153,0.00258741099147778,0.00392020316605494,0.00536589763629029,0.00106743439621769,0.00480054751665031,0.00373508309662354,0.00595861417415391,0.00212393016218072,0.0028816698760366,0.00349705695919913,0.00209297620755573,0.00167482165458945,0.00121931661550165,0.00122154906261959,0.0127026618060464,0.00580957993886015,0.00209562280400089,0.00247848806051776,0.00803720830618349,0.00352691756446753,0.00201905294738315,0.00245231638724843,0.00249538054124555,0.00636145175047741,0.00125780542651206,0.00203102822978351,0.00145075298225508,0.0019380942192283,0.00181354698005632,0.00307123457681687,0.00147791452649374,0.0190507690251503,0.00478686555163265,0.0038477286799663,0.00330722775174402
